id;sentence;sentenceForeign;words;sound;visible;created
242;{"sentences": [{"sentence":"Vnuk lorda Jarreta byl pěkně _ , myslel si o sobě bůhvíco.","translation":"","solution":["nadutý"], "distractors":[] },{"sentence":"Hrabě Bernard se nakonec ke zpronevěře peněz přiznal a jeho _ sluha bude souzen pro křivou výpověď.","translation":"","solution":["oddaný"], "distractors":[] },{"sentence":"Andreas byl _ a záludný, člověk by se s ním nechtěl dostat do křížku.","translation":"","solution":["lstivý"], "distractors":[] },{"sentence":"Vergilius byl tichý a _ , za nic ho nelákalo mluvení na veřejnosti, jemuž se učil na škole rétoriky.","translation":"","solution":["ostýchavý"], "distractors":[] }] };;;;1;2020-08-05 12:22:01
243;{"sentences": [{"sentence":"Bylo by _ , aby na rizikové země platila karanténa.","translation":"","solution":["logické"], "distractors":[] },{"sentence":"Michalovo chování bylo dost _ , Lenka ztratila telefon a on se do ní trefoval svými vtipy.","translation":"","solution":["netaktní"], "distractors":[] },{"sentence":"Když viděla zemětřesením zpustošené Haiti, přišly jí její vlastní problémy _ .","translation":"","solution":["malicherné"], "distractors":[] },{"sentence":"Ten film je jen pro _ diváky. Jen úplný bezpráví, násilí a brutality.","translation":"","solution":["otrlé"], "distractors":[] }] };;;;1;2020-08-05 12:22:01
244;{"sentences": [{"sentence":"Lupič použil k otevření dveří _ .","translation":"","solution":["šperhák"], "distractors":[] },{"sentence":"Automatizovaný externí _ (AED) je přístroj určený k laické resuscitaci, postiženému srdci podá elektrický výboj.","translation":"","solution":["defibrilátor"], "distractors":[] },{"sentence":"Rozbil se jim _ , tak přátelům nemohli na zeď promítnout fotky z cesty po Itálii.","translation":"","solution":["projektor"], "distractors":[] },{"sentence":"Při epidemii bylo nařízeno nosit roušku nebo _ .","translation":"","solution":["respirátor"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
245;{"sentences": [{"sentence":"Ve stanici metra Náměstí Míru se pokazily _ , tak jsme museli tu spoustu schodů vystoupat pěšky.","translation":"","solution":["eskalátory"], "distractors":[] },{"sentence":"Při horkém počasí zapínali doma hned dva _ .","translation":"","solution":["ventilátory"], "distractors":[] },{"sentence":"Dříve místo autobusů jezdily _ tažené koňmi.","translation":"","solution":["dostavníky"], "distractors":[] },{"sentence":"Vzdálenosti mezi některými městy časově zkrátily moderní železniční _ .","translation":"","solution":["koridory"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
246;{"sentences": [{"sentence":"Automechanik nahustil pneumatiku auto _ .","translation":"","solution":["kompresorem"], "distractors":[] },{"sentence":"Švec než se švec pustil do sešívání kůže, propíchal si v ní dírky _ .","translation":"","solution":["šídlem"], "distractors":[] },{"sentence":"Zásahová jednotka dveře do pokoje vyrážela _ .","translation":"","solution":["beranidlem"], "distractors":[] },{"sentence":"Aby mohly lodě pohodlně proplout, byl jez vybaven _ .","translation":"","solution":["zdymadlem"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
247;{"sentences": [{"sentence":"Maso vařené v _ je šťavnatější.","translation":"","solution":["papiňáku"], "distractors":[] },{"sentence":"Změklé máslo utřeme v _ do hladka a paličkou vmícháme bazalku a tymián.","translation":"","solution":["hmoždíři"], "distractors":[] },{"sentence":"Těsto na chleba necháme v _ hodinu odpočinout.","translation":"","solution":["díži"], "distractors":[] },{"sentence":"Tulák měl v _ jen okoralý kus chleba a špinavý plášť.","translation":"","solution":["tlumoku"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
248;{"sentences": [{"sentence":"Peníze v hotovosti se označují jako _ .","translation":"","solution":["oběživo"], "distractors":[] },{"sentence":"Loď užívaná k tažení nebo tlačení velkých lodí v přístavech se nazývá _ .","translation":"","solution":["remorkér"], "distractors":[] },{"sentence":"Ze stropu visí _ s holou žárovkou.","translation":"","solution":["objímka"], "distractors":[] },{"sentence":"Vojáky na místo boje dopravil obrněný _ .","translation":"","solution":["transportér"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
249;{"sentences": [{"sentence":"Odtok vody z rybníka byl regulován pomocí _ .","translation":"","solution":["stavidla"], "distractors":[] },{"sentence":"Nákup naskládal do _ .","translation":"","solution":["přepravky"], "distractors":[] },{"sentence":"Pavel založil spis zpátky do _ stolu.","translation":"","solution":["zásuvky"], "distractors":[] },{"sentence":"Zedník nabral maltu do _ .","translation":"","solution":["fanky"], "distractors":[] }] };;;;1;2020-08-05 12:25:32
250;{"sentences": [{"sentence":"Už ho rozčilovalo, že se mu všudé válí drobné věci bez ladu a skladu, proto se rozhodl koupit na ně _ .","translation":"","solution":["organizér"], "distractors":[] },{"sentence":"Pokud si chcete zapojit v Anglii českou nabíječku na mobil do zásuvky, musíte si koupit _ .","translation":"","solution":["adaptér"], "distractors":[] },{"sentence":"Když pohybový _ fotopasti zachytí pohyb, pořídí se fotka.","translation":"","solution":["senzor"], "distractors":[] },{"sentence":"Aby se při šití nebodla jehlou do prstu, navlékla si _ .","translation":"","solution":["náprstek"], "distractors":[] }] };;;;1;2020-08-05 12:25:33
251;{"sentences": [{"sentence":"Podle _ ujeli na kole 120 km za jediný den.","translation":"","solution":["tachometru"], "distractors":[] },{"sentence":"Podle _ byl sever přímo před nimi.","translation":"","solution":["kompasu"], "distractors":[] },{"sentence":"Rychlost, kterou vám poskytovatel internetu prodává, je pouze od vašeho _ do ústředny, v praxi samozřejmě bývá nižší.","translation":"","solution":["modemu"], "distractors":[] },{"sentence":"Do _ trojúhelníku si zakreslete střední příčky.","translation":"","solution":["náčrtku"], "distractors":[] }] };;;;1;2020-08-05 12:25:33
252;{"sentences": [{"sentence":"Trubač vytváří tóny chvěním rtů a současně foukáním do _ .","translation":"","solution":["nátrubku"], "distractors":[] },{"sentence":"Než vás v autoškole pustí za volant auta, vyzkoušíte si řízení na řidičském _ .","translation":"","solution":["trenažéru"], "distractors":[] },{"sentence":"Jaké to je letět volným pádem, si můžete vyzkoušet na _ volného pádu.","translation":"","solution":["simulátoru"], "distractors":[] },{"sentence":"Rád si pouštěl na _ své oblíbené LP desky.","translation":"","solution":["gramofonu"], "distractors":[] }] };;;;1;2020-08-05 12:25:33
253;{"sentences": [{"sentence":"Na pánských záchodech bývá obvykle _ .","translation":"","solution":["pisoár"], "distractors":[] },{"sentence":"Aby si nemusel zapisovat odpovědi, používal novinář při rozhovoru s Lucií Bílou _ .","translation":"","solution":["diktafon"], "distractors":[] },{"sentence":"Nejmenší společný _ 2 a 3 je 6.","translation":"","solution":["násobek"], "distractors":[] },{"sentence":"K zachytávání dešťové vody může posloužit podzemní _ .","translation":"","solution":["rezervoár"], "distractors":[] }] };;;;1;2020-08-05 12:25:33
254;{"sentences": [{"sentence":"Ponorka ponořená těsně pod hladinu prozkoumává své okolí _ .","translation":"","solution":["periskopem"], "distractors":[] },{"sentence":"Papíry na stole zatížil _ , aby se v průvanu nerozlétly po místnosti.","translation":"","solution":["těžítkem"], "distractors":[] },{"sentence":"Ostří nožů se brousí _ .","translation":"","solution":["ocílkou"], "distractors":[] },{"sentence":"Napadená žena se bránila teleskopickým _ .","translation":"","solution":["obuškem"], "distractors":[] }] };;;;1;2020-08-05 12:25:33
255;{"sentences": [{"sentence":"Hraběnka se uchýlila do svého _ , aby povečeřela se svým nápadníkem.","translation":"","solution":["budoáru"], "distractors":[] },{"sentence":"Soustava zrcadel, světlo a barevná tělíska, to tvoří obrazce v _ neboli krasohledu.","translation":"","solution":["kaleidoskopu"], "distractors":[] },{"sentence":"Díky dobrému _ mohli pozorovat červené krvinky v kapce krve.","translation":"","solution":["mikroskopu"], "distractors":[] },{"sentence":"Potřeboval, aby ho všichni slyšeli, proto mluvil do _ .","translation":"","solution":["megafonu"], "distractors":[] }] };;;;1;2020-08-05 12:25:34
256;{"sentences": [{"sentence":"Model auta neboli _ je zmenšenina reálného automobilu v určitém měřítku.","translation":"","solution":["angličák"], "distractors":[] },{"sentence":"Lékař si vzal _ a poslechl si pacientovo srdce.","translation":"","solution":["stetoskop"], "distractors":[] },{"sentence":"Aby mohl lépe pozorovat hvězdné nebe, použil _ .","translation":"","solution":["teleskop"], "distractors":[] },{"sentence":"Přečetli si v časopise svůj _ , aby zjistili, co je tento týden čeká.","translation":"","solution":["horoskop"], "distractors":[] }] };;;;1;2020-08-05 12:25:34
257;{"sentences": [{"sentence":"Včelí _ je tvořená dvojitou vrstvou šestiúhelníkových voskových buněk.","translation":"","solution":["plástev"], "distractors":[] },{"sentence":"Chtěla do nejmenšího detailu sledovat vše, co se děje na jevišti, tak si pořídila divadelní _ .","translation":"","solution":["kukátko"], "distractors":[] },{"sentence":"Při hře na kytaru ráda používala _ .","translation":"","solution":["trsátko"], "distractors":[] },{"sentence":"Ostré světlo pokojové lampy tlumí _ .","translation":"","solution":["stínítko"], "distractors":[] }] };;;;1;2020-08-05 12:25:34
258;{"sentences": [{"sentence":"Kamila seděla na _ s nohama ponořenými v teplé rybniční vodě.","translation":"","solution":["molu"], "distractors":[] },{"sentence":"Prababička právala prádlo na _ .","translation":"","solution":["valše"], "distractors":[] },{"sentence":"Na _ zasvítil povel k odjezdu, asi proto se v Brně srazily dva vlaky.","translation":"","solution":["návěstidle"], "distractors":[] },{"sentence":"Velká polena řezal na _ .","translation":"","solution":["cirkulárce"], "distractors":[] }] };;;;1;2020-08-05 12:25:34
259;{"sentences": [{"sentence":"Vhazování či _ je vhození kotouče rozhodčím mezi dva protihráče.","translation":"","solution":["bully"], "distractors":[] },{"sentence":"Spáchaný faul fotbalový rozhodčí potrestal _ .","translation":"","solution":["penaltou"], "distractors":[] },{"sentence":"Via _ je zajištěná cesta v horském terénu.","translation":"","solution":["ferrata"], "distractors":[] },{"sentence":"Tomáš Indruch na _ kánoi skončil v závodě pátý.","translation":"","solution":["singl"], "distractors":[] }] };;;;1;2020-08-05 12:26:52
260;{"sentences": [{"sentence":"Aby jí nepodkluzovaly nohy, obula si na sprinterský závod _ .","translation":"","solution":["tretry"], "distractors":[] },{"sentence":"Fotbalisté nosí podkolenky zvané _ .","translation":"","solution":["štulpny"], "distractors":[] },{"sentence":"Žokej Josef Šach s různými přestávkami jezdil _ až do svých 57 let.","translation":"","solution":["dostihy"], "distractors":[] },{"sentence":"Žokej měl oblečené _ a dres v barvách stáje.","translation":"","solution":["rajtky"], "distractors":[] }] };;;;1;2020-08-05 12:26:52
261;{"sentences": [{"sentence":"Hokejový obránce Mirco Mueller narazil na _ a zůstal ležet na zemi.","translation":"","solution":["mantinel"], "distractors":[] },{"sentence":"Dva cyklisté byli kvůli podezření na _ vyloučeni z Tour de France.","translation":"","solution":["dopink"], "distractors":[] },{"sentence":"Volejbalovému podání se někdy říká _ .","translation":"","solution":["servis"], "distractors":[] },{"sentence":"Vlečné letadlo právě táhlo na laně do vzduchu bezmotorový _ .","translation":"","solution":["kluzák"], "distractors":[] }] };;;;1;2020-08-05 12:26:53
262;{"sentences": [{"sentence":"Ve fotbale dosáhne _ hráč, který v jednom zápase vstřelí tři branky.","translation":"","solution":["hattricku"], "distractors":[] },{"sentence":"Strýcová s tchajwanskou partnerkou Sie Šu-wej se utkají o wimbledonský titul v _ proti kanadsko-čínskému páru Gabriela Dabrowská, Sü I-fan až v neděli.","translation":"","solution":["deblu"], "distractors":[] },{"sentence":"Při _ se člověk vrhá z mostu přivázaný za kotníky na pružném laně.","translation":"","solution":["bungee jumpingu"], "distractors":[] },{"sentence":"Hokejový útočník Vojtěch Němec přichází z Plzně do _ znojemských Orlů.","translation":"","solution":["mančaftu"], "distractors":[] }] };;;;1;2020-08-05 12:26:53
263;{"sentences": [{"sentence":"Při _ provádí závodník gymnastická cvičení na cválajícím koni.","translation":"","solution":["voltiži"], "distractors":[] },{"sentence":"Při _ bylo hráčů FC Břeclav o jednoho muže víc, přesto nedokázali vstřelit soupeři gól.","translation":"","solution":["přesilovce"], "distractors":[] },{"sentence":"Třetí třetinu hokejového zápasu proseděl C. Caufield na _ .","translation":"","solution":["střídačce"], "distractors":[] },{"sentence":"Při _ využíváme k pohybu vzduchem padákového kluzáku.","translation":"","solution":["paraglidingu"], "distractors":[] }] };;;;1;2020-08-05 12:26:53
264;{"sentences": [{"sentence":" _ od protihráčky zasáhl volejbalistku do hlavy.","translation":"","solution":["Smeč"], "distractors":[] },{"sentence":" _ je při závodech zapřažen do sulky (dvoukolového vozíku), ve které sedí jeho jezdec.","translation":"","solution":["Klusák"], "distractors":[] },{"sentence":" _ je styl lyžování s volnou patou. Je náročnější než klasické alpské lyžování.","translation":"","solution":["Telemark"], "distractors":[] },{"sentence":" _ je sjíždění divokých řek na širokém nafukovacím plavidle.","translation":"","solution":["Rafting"], "distractors":[] }] };;;;1;2020-08-05 12:26:53
265;{"sentences": [{"sentence":"Ve 37. minutě je _ zápasu vyrovnané.","translation":"","solution":["skóre"], "distractors":[] },{"sentence":"Trenérovi se říká někdy také _ .","translation":"","solution":["kouč"], "distractors":[] },{"sentence":"Rychlejší než cval je _ .","translation":"","solution":["trysk"], "distractors":[] },{"sentence":"Sportu, při kterém se prostupuje koryty horských říček, potoků a úzkých soutěsek shora dolů, se říká _ .","translation":"","solution":["canyoning"], "distractors":[] }] };;;;1;2020-08-05 12:26:53
266;{"sentences": [{"sentence":"Četli jsme historický _ Pilíře země od Kena Folletta.","translation":"","solution":["román"], "distractors":[] },{"sentence":"Přesnému, jednoznačnému pojmenování se říká _ .","translation":"","solution":["termín"], "distractors":[] },{"sentence":"Symbol © neboli _ slouží k označení díla či obsahu chráněného autorským právem.","translation":"","solution":["copyright"], "distractors":[] },{"sentence":"Soupisu vydavetelských a technických údajů o knize umístěnému zpravidla na poslední straně se říká _ .","translation":"","solution":["tiráž"], "distractors":[] }] };;;;1;2020-08-05 12:28:22
267;{"sentences": [{"sentence":"Románovým kronikám, které líčí život několika generací jednoho nebo více rodů, se říká _ .","translation":"","solution":["ságy"], "distractors":[] },{"sentence":"Mám radši _ než román, protože jsou kratké a ucelené.","translation":"","solution":["povídky"], "distractors":[] },{"sentence":"Slova nebo věty, které lze číst v libovolném směru a mají vždy stejný význam, jsou _ .","translation":"","solution":["palindromy"], "distractors":[] },{"sentence":"Důvodem vašeho chybného závěru jsou chybné _ .","translation":"","solution":["premisy"], "distractors":[] }] };;;;1;2020-08-05 12:28:22
268;{"sentences": [{"sentence":"Pokud chceme výrazněji oddělit části jedné věty použijeme místo čárky _ .","translation":"","solution":["středník"], "distractors":[] },{"sentence":"K naznačení spojení dvou slov v jeden celek (např. technicko-ekonomický) se používá _ .","translation":"","solution":["spojovník"], "distractors":[] },{"sentence":"Místo čárky ohraničující vsuvku či přístavek se může psát _ .","translation":"","solution":["pomlčka"], "distractors":[] },{"sentence":"„Já lord Voldemort“ je _ jména Tom Rojvol Raddle.","translation":"","solution":["anagram"], "distractors":[] }] };;;;1;2020-08-05 12:28:22
269;{"sentences": [{"sentence":" _ znaménka jsou např. tečka, čárka, středník, otazník, vykřičník, dvojtečka, uvozovka, pomlčka a závorka.","translation":"","solution":["Interpunkční"], "distractors":[] },{"sentence":" _ je text v případě, že je jeho obsah smysluplný a myšlenky na sebe logicky navazují.","translation":"","solution":["Koherentní"], "distractors":[] },{"sentence":" _ komunikace je ta složka komunikace vyjádřená slovy.","translation":"","solution":["Verbální"], "distractors":[] },{"sentence":" _ komunikace je vlastně řeč těla.","translation":"","solution":["Neverbální"], "distractors":[] }] };;;;1;2020-08-05 12:28:22
270;{"sentences": [{"sentence":"Báseň, která je napsána do tvaru obrazce vyjadřujícího téma básně, se nazývá _ .","translation":"","solution":["kaligram"], "distractors":[] },{"sentence":"Gramatice se také říká _ .","translation":"","solution":["mluvnice"], "distractors":[] },{"sentence":"Firma schválně vypustila _ o praktikách svého konkurenta, aby jej poškodila.","translation":"","solution":["dezinformace"], "distractors":[] },{"sentence":"Krátká ironická báseň se nazývá _ .","translation":"","solution":["epigram"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
271;{"sentences": [{"sentence":"Mezi nejčastější _ chyby se řadí ponechání jednopísmenných předložek a spojek „a“, „i“, „o“, „u“, „k“, „s“, „v“ a „z“ na konci řádku.","translation":"","solution":["typografické"], "distractors":[] },{"sentence":"Texty _ mají za cíl informovat čtenáře nebo ho přesvědčovat a ovlivňovat jeho názory.","translation":"","solution":["publicistické"], "distractors":[] },{"sentence":"Pokud použijeme větu „No, to je vážně super!“, ale na mysli máme její opačný význam, je naše tvrzení _ .","translation":"","solution":["ironické"], "distractors":[] },{"sentence":"Čárka, tečka, kroužek atd. nad písmenem se označuje jako _ znaménko.","translation":"","solution":["diakritické"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
272;{"sentences": [{"sentence":"To, že je venku hezky, je tvůj _ .","translation":"","solution":["názor"], "distractors":[] },{"sentence":"Že je venku 5 °C, je _ . Můžeš si ho klidně ověřit.","translation":"","solution":["fakt"], "distractors":[] },{"sentence":"Na náhrobku Egona Bondyho (vl. jménem Z. Fišer) se skví tento _ : „Na život a smrt se vyser, tady leží Zbyněk Fišer.“","translation":"","solution":["epitaf"], "distractors":[] },{"sentence":"Neposílej dál ten e-mail, je to _ , falešná zpráva, která má v lidech vyvolat paniku.","translation":"","solution":["hoax"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
273;{"sentences": [{"sentence":"Častými _ jsou v preromantismu pochmurná opuštěná jezera, hřbitovy a hrobky.","translation":"","solution":["motivy"], "distractors":[] },{"sentence":"Další scéna dramatu byla založená na dialozích s rychlými _ .","translation":"","solution":["replikami"], "distractors":[] },{"sentence":"V některých básních Egona Bondyho se to hemží sprostými slovy neboli _ .","translation":"","solution":["vulgarismy"], "distractors":[] },{"sentence":"S _ jako peku, platiti, věru se setkáváme už jen ve starší literatuře.","translation":"","solution":["archaismy"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
274;{"sentences": [{"sentence":"Podmět, přísudek, předmět, přslovečné určení atd. jsou _ .","translation":"","solution":["větné členy"], "distractors":[] },{"sentence":"Slova „koronténa“ nebo „rouškovník“ pokládáme za _ , vznikly jako reakce na novou situaci a ujaly se.","translation":"","solution":["neologismy"], "distractors":[] },{"sentence":"Ve snaze přesvědčit voliče o správnosti svých tvrzení, používal politik argumentační _ působící na jejich emoce.","translation":"","solution":["fauly"], "distractors":[] },{"sentence":"Podstatná jména, přídavná jména, zájmena, slovesa, předložky atd. jsou _ .","translation":"","solution":["slovní druhy"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
275;{"sentences": [{"sentence":"Napoleon je oslavován a veleben v _ hned několika autorů.","translation":"","solution":["ódách"], "distractors":[] },{"sentence":"V _ je obvykle líčen pochmurný děj, který končí tragicky.","translation":"","solution":["baladách"], "distractors":[] },{"sentence":"V _ se odráží Hölderlinův smutek nad ztrátou antické dokonalosti.","translation":"","solution":["elegiích"], "distractors":[] },{"sentence":"Ve svých _ se Helena Frischerová věnuje letům 1937–1947, které strávila v táborech sovětského gulagu.","translation":"","solution":["memoárech"], "distractors":[] }] };;;;1;2020-08-05 12:28:23
276;{"sentences": [{"sentence":"Exilový časopis Hovory s pisateli se _ věnoval například problematice česko-německých vztahů.","translation":"","solution":["tematicky"], "distractors":[] },{"sentence":"Díky nezvyklému uspořádání tematických prvků, byl román _ velmi zajímavý.","translation":"","solution":["kompozičně"], "distractors":[] },{"sentence":"Děj románu se odvíjel _ , tzn. v časové posloupnosti tak, jak se staly.","translation":"","solution":["chronologicky"], "distractors":[] },{"sentence":"Děj detektivky se odvíjel _ , na začátku byla vražda a teprve poté se zpětně čtenář dozvídal, jak k ní došlo.","translation":"","solution":["retrospektivně"], "distractors":[] }] };;;;1;2020-08-05 12:28:24
277;{"sentences": [{"sentence":" _ lze zazpívat i zakřičet.","translation":"","solution":["Samohlásky"], "distractors":[] },{"sentence":" _ jsou šumy. Zkuste si někdy zakřičet „zzz“ nebo „bbb“, nepůjde to.","translation":"","solution":["Souhlásky"], "distractors":[] },{"sentence":" _ mívají pevně danou formu: 14 veršů ve 2 čtyřveršových a 2 tříveršových slokách.","translation":"","solution":["Sonety"], "distractors":[] },{"sentence":" _ jsou vedlejší příběhy vložené do románu, třeba jako příběh Viktorky v knize Babička od Boženy Němcové.","translation":"","solution":["Epizody"], "distractors":[] }] };;;;1;2020-08-05 12:28:24
278;{"sentences": [{"sentence":"Mnoho básníků využívá _ : spojení slov, která si obvykle vzájemně odporují (např. živá mrtvola).","translation":"","solution":["oxymóronu"], "distractors":[] },{"sentence":"Místo abychom natvrdo řekli, že nám někdo lže, použijeme _ , že nás uvádí v omyl.","translation":"","solution":["eufemismu"], "distractors":[] },{"sentence":"Z _ , v němž se autor vyjadřoval k zavedení opatření proti šíření koronaviru, čišela břitká ironie.","translation":"","solution":["fejetonu"], "distractors":[] },{"sentence":"Informace vytržená z _ může získat jiný význam či hodnotu.","translation":"","solution":["kontextu"], "distractors":[] }] };;;;1;2020-08-05 12:28:24
279;{"sentences": [{"sentence":"Když mluvíme o zubu pily, jde o _ , protože je pojmenování založené na vizuální podobnosti s lidským zubem.","translation":"","solution":["metaforu"], "distractors":[] },{"sentence":"Když mluvíme o tom, že jsme četli Shakespeara, jde o _ .","translation":"","solution":["metonymii"], "distractors":[] },{"sentence":"Pokud řekneme, že jsou dvě, místo jsou dvě hodiny, uděláme z jazykového hlediska _ .","translation":"","solution":["elipsu"], "distractors":[] },{"sentence":"Z dlouhé básně se nakonec zvládl naučit zpaměti jen jednu _ o 6 verších.","translation":"","solution":["strofu"], "distractors":[] }] };;;;1;2020-08-05 12:28:24
280;{"sentences": [{"sentence":"Pokud se rýmují vždy dva po sobě následující věrše (a, a, b, b), jedná se o rým _ .","translation":"","solution":["sdružený"], "distractors":[] },{"sentence":"Pokud se rýmují vždy dva verše uprostřed sloky (a, b, b, a), jedná se o rým _ .","translation":"","solution":["obkročný"], "distractors":[] },{"sentence":"Pokud se rýmují pouze sudé verše a liché zůstávají bez rýmu (a, b, c, b), jedná se o rým _ .","translation":"","solution":["přerývaný"], "distractors":[] },{"sentence":"Pokud se spolu rýmují liché verše a sudé verše (a, b, a, b), jedná se o rým _ .","translation":"","solution":["střídavý"], "distractors":[] }] };;;;1;2020-08-05 12:28:24
281;{"sentences": [{"sentence":"V _ básni je výraznější děj.","translation":"","solution":["epické"], "distractors":[] },{"sentence":"V _ básni je stěžejní vyjádření pocitů a nálad.","translation":"","solution":["lyrické"], "distractors":[] },{"sentence":"Některé knihy jsou _ , jejich poselství platí v každé době.","translation":"","solution":["nadčasové"], "distractors":[] },{"sentence":"Někteří lidé používají k tomu, aby vás přesvědčili o své pravdě, _ techniky.","translation":"","solution":["manipulativní"], "distractors":[] }] };;;;1;2020-08-05 12:28:25
282;{"sentences": [{"sentence":"V _ o cestě napříč Indií líčil Martin vše tak, že jsem měla pocit, jako bych se té cesty sama zúčastnila.","translation":"","solution":["reportáži"], "distractors":[] },{"sentence":"V _ na westernové filmy Limonádovém Joe se dělá legrace z westernových stereotypů.","translation":"","solution":["parodii"], "distractors":[] },{"sentence":"V politické _ jde o to, aby byli mocní zesměšněni co nejvíc.","translation":"","solution":["satiře"], "distractors":[] },{"sentence":"V _ se autor kriticky zamýšlí nad danou problematikou a své argumenty opírá o odborné texty.","translation":"","solution":["eseji"], "distractors":[] }] };;;;1;2020-08-05 12:28:25
283;{"sentences": [{"sentence":"V _ bývají nadpřirozené bytosti a často dobro vyhrává nad zlem.","translation":"","solution":["pohádce"], "distractors":[] },{"sentence":"V _ zvířata jednají a mluví jako lidé, člověk by se z ní měl poučit.","translation":"","solution":["bajce"], "distractors":[] },{"sentence":"V _ zachycuje lidské představy o vzniku světa, vystupují v nich bohové.","translation":"","solution":["báji"], "distractors":[] },{"sentence":"V _ se vždy vypráví o skutečné postavě, události nebo místě, zbytek je však vymyšlen.","translation":"","solution":["pověsti"], "distractors":[] }] };;;;1;2020-08-05 12:28:25
284;{"sentences": [{"sentence":"V _ si můžeme před psaním vyprávění heslovitě utřídit myšlenky.","translation":"","solution":["osnově"], "distractors":[] },{"sentence":"V _ dochází k rozuzlení příběhu.","translation":"","solution":["závěru"], "distractors":[] },{"sentence":"V _ příběhu se začíná konečně něco dít.","translation":"","solution":["zápletce"], "distractors":[] },{"sentence":"V _ vypravování je nastíněn děj, místo a jsou představeny některé postavy.","translation":"","solution":["úvodu"], "distractors":[] }] };;;;1;2020-08-05 12:28:25
285;{"sentences": [{"sentence":"Protože při čtení vůbec neměnil _ , nedokázali jsme se soustředit na to, co četl.","translation":"","solution":["intonaci"], "distractors":[] },{"sentence":"Nikdy nevím, jestli se píše „vejce na tvrdo“, nebo „vejce natvrdo“, _ se ještě musím doučit.","translation":"","solution":["spřežky"], "distractors":[] },{"sentence":"Pokud píšu přímou řeč, měl bych použít _ .","translation":"","solution":["uvozovky"], "distractors":[] },{"sentence":"V běžné řeči už dnes asi nikdo nepoužívá _ jako „nesa“ nebo „jdouc“.","translation":"","solution":["přechodníky"], "distractors":[] }] };;;;1;2020-08-05 12:28:25
286;{"sentences": [{"sentence":" _ požaduje společné vlastnictví a odmítá třídní rozdíly mezi lidmi.","translation":"","solution":["Komunista"], "distractors":[] },{"sentence":" _ odmítá válku a násilí.","translation":"","solution":["Pacifista"], "distractors":[] },{"sentence":" _ poháněl koně táhnoucí kočár bičem, aby šli rychleji.","translation":"","solution":["Kočí"], "distractors":[] },{"sentence":" _ se stará o hrad a provází po něm návštěvníky.","translation":"","solution":["Kastelán"], "distractors":[] }] };;;;1;2020-08-05 12:30:54
287;{"sentences": [{"sentence":"Programování na CNC strojích v naší škole nevyučuje učitel, ale _ , odborník z praxe.","translation":"","solution":["externista"], "distractors":[] },{"sentence":"Lékaři, který se zabývá léčbou a prevencí vnitřních orgánů, se říká _ .","translation":"","solution":["internista"], "distractors":[] },{"sentence":"Jeho otec je _ , právě zkoumá nějaký domorodý kmen v Amazonii.","translation":"","solution":["antropolog"], "distractors":[] },{"sentence":"Při první online bohoslužbě, kterou vedl _ Jeremy Clines, se objevily také technické potíže.","translation":"","solution":["reverend"], "distractors":[] }] };;;;1;2020-08-05 12:30:54
288;{"sentences": [{"sentence":"Z Oty se stal _ . Úplně propadl hraní karet.","translation":"","solution":["karbaník"], "distractors":[] },{"sentence":"V období zákazu cestování si _ zoufal, neměl hosty ani peníze na platy zaměstnanců.","translation":"","solution":["hoteliér"], "distractors":[] },{"sentence":"U stolu v kasinu _ právě přijal sázky a roztočil ruletu.","translation":"","solution":["krupiér"], "distractors":[] },{"sentence":"Z Bolka se stal počítačový _ , skoro nejí ani nespí, jen pořád dělá něco na počítači.","translation":"","solution":["maniak"], "distractors":[] }] };;;;1;2020-08-05 12:30:54
289;{"sentences": [{"sentence":"O Hemingwayovi se říkalo, že je _ . Miloval totiž knihy.","translation":"","solution":["bibliofil"], "distractors":[] },{"sentence":"Můj bratr je _ . Má rád a zajímá ho všechno, co se týká Ruska nebo ruštiny.","translation":"","solution":["rusofil"], "distractors":[] },{"sentence":"Člověka, který je _ , sexuálně přitahují děti. Svou úchylku nemůže vyléčit, může ji jen potlačit.","translation":"","solution":["pedofil"], "distractors":[] },{"sentence":"Někdo, kdo daruje čas, peníze nebo jiné hmotné statky na charitativní účely, je _ .","translation":"","solution":["filantrop"], "distractors":[] }] };;;;1;2020-08-05 12:30:54
290;{"sentences": [{"sentence":"Dceřin manžel je můj _ .","translation":"","solution":["zeť"], "distractors":[] },{"sentence":"Bratr mé manželky je můj _ .","translation":"","solution":["švagr"], "distractors":[] },{"sentence":"Syn mé sestry je můj _ .","translation":"","solution":["synovec"], "distractors":[] },{"sentence":"Manželčin tatínek je můj _ .","translation":"","solution":["tchán"], "distractors":[] }] };;;;1;2020-08-05 12:30:54
