id;ps;problem
17869;400;4341
17870;399;4342
17871;399;4343
17872;399;4344
17873;398;4345
17874;399;4346
17875;398;4347
17876;398;4348
17877;399;4349
17878;398;4350
17879;399;4351
17880;399;4352
17881;399;4353
17882;400;4354
17883;400;4355
17884;400;4356
17885;399;4357
17886;399;4358
17887;398;4359
17888;399;4360
17889;399;4361
17890;398;4362
17891;399;4363
17892;400;4364
17893;400;4365
17894;400;4366
17895;399;4367
17896;400;4368
17897;399;4369
17898;399;4370
17899;399;4371
17900;399;4372
17901;399;4373
17902;400;4374
17903;398;4375
17904;398;4376
17905;399;4377
17906;398;4378
17907;398;4379
17908;399;4380
17909;399;4381
17910;398;4382
17911;399;4383
17912;400;4384
17913;400;4385
17914;400;4386
17915;399;4387
17916;399;4388
17917;399;4389
17918;400;4390
17919;398;4391
17920;400;4392
17921;399;4393
17922;398;4394
17923;399;4395
17924;399;4396
17925;398;4397
17926;399;4398
17927;399;4399
17928;400;4400
17929;398;4401
17930;400;4402
17931;398;4403
17932;398;4404
17933;399;4405
17934;398;4406
17935;400;4407
17936;400;4408
17937;398;4409
17938;400;4410
17939;400;4411
17940;398;4412
17941;399;4413
17942;399;4414
17943;400;4415
17944;398;4416
17945;398;4417
17946;400;4418
17947;400;4419
17948;398;4420
17949;399;4421
17950;398;4422
17951;400;4423
17952;399;4424
17953;399;4425
17954;398;4426
17955;400;4427
17956;399;4428
17957;399;4429
17958;398;4430
17959;400;4431
17960;400;4432
17961;402;4433
17962;401;4434
17963;401;4435
17964;401;4436
17965;402;4437
17966;401;4438
17967;402;4439
17968;402;4440
17969;402;4441
17970;403;4442
17971;402;4443
17972;401;4444
17973;402;4445
17974;403;4446
17975;401;4447
17976;401;4448
17977;401;4449
17978;401;4450
17979;402;4451
17980;403;4452
17981;402;4453
17982;403;4454
17983;402;4455
17984;401;4456
17985;401;4457
17986;401;4458
17987;401;4459
17988;402;4460
17989;403;4461
17990;402;4462
17991;401;4463
17992;401;4464
17993;401;4465
17994;401;4466
17995;401;4467
17996;402;4468
17997;402;4469
17998;403;4470
17999;402;4471
18000;402;4472
18001;401;4473
18002;403;4474
18003;402;4475
18004;401;4476
18005;402;4477
18006;402;4478
18007;401;4479
18008;402;4480
18009;401;4481
18010;401;4482
18011;402;4483
18012;402;4484
18013;403;4485
18014;403;4486
18015;402;4487
18016;403;4488
18017;403;4489
18018;403;4490
18019;402;4491
18020;402;4492
18021;401;4493
18022;402;4494
18023;401;4495
18024;402;4496
18025;401;4497
18026;401;4498
18027;401;4499
18028;403;4500
18029;401;4501
18030;403;4502
18031;402;4503
18032;402;4504
18033;401;4505
18034;402;4506
18035;402;4507
18036;402;4508
18037;402;4509
18038;402;4510
18039;403;4511
18040;402;4512
18041;402;4513
18042;402;4514
18043;403;4515
18044;402;4516
18045;402;4517
18046;402;4518
18047;401;4519
18048;401;4520
18049;402;4521
18050;401;4522
18051;401;4523
18052;403;4524
18053;402;4525
18054;402;4526
18055;402;4527
18056;402;4528
18057;402;4529
18058;403;4530
18059;401;4531
18060;401;4532
18061;403;4533
18062;401;4534
18063;403;4535
18064;403;4536
18065;401;4537
18066;401;4538
18067;403;4539
18068;403;4540
18069;402;4541
18070;403;4542
18071;403;4543
18072;402;4544
18073;403;4545
18074;402;4546
18075;403;4547
18076;403;4548
18077;402;4549
18078;403;4550
18079;401;4551
18080;401;4552
18081;401;4553
18082;401;4554
18083;402;4555
18084;401;4556
18085;401;4557
18086;401;4558
18087;401;4559
18088;402;4560
18089;403;4561
18090;401;4562
18091;401;4563
18092;402;4564
18093;402;4565
18094;403;4566
18095;403;4567
18096;401;4568
18097;401;4569
18098;403;4570
18099;402;4571
18100;403;4572
18101;401;4573
18102;401;4574
18103;403;4575
18104;401;4576
18105;401;4577
18106;402;4578
18107;403;4579
18108;401;4580
18109;401;4581
18110;403;4582
18111;405;4583
18112;404;4584
18113;404;4585
18114;405;4586
18115;404;4587
18116;404;4588
18117;404;4589
18118;405;4590
18119;405;4591
18120;404;4592
18121;404;4593
18122;404;4594
18123;404;4595
18124;404;4596
18125;405;4597
18126;405;4598
18127;405;4599
18128;405;4600
18129;405;4601
18130;405;4602
18131;405;4603
18132;405;4604
18133;405;4605
18134;405;4606
18135;405;4607
18136;404;4608
18137;405;4609
18138;405;4610
18139;405;4611
18140;405;4612
18141;405;4613
18142;404;4614
18143;404;4615
18144;405;4616
18145;404;4617
18146;405;4618
18147;404;4619
18148;405;4620
18149;405;4621
18150;404;4622
18151;404;4623
18152;405;4624
18153;405;4625
18154;409;4626
18155;409;4627
18156;409;4628
18157;409;4629
18158;409;4630
18159;409;4631
18160;409;4632
18161;409;4633
18162;409;4634
18163;409;4635
18164;409;4636
18165;409;4637
18166;409;4638
18167;409;4639
18168;409;4640
18169;409;4641
18170;409;4642
18171;409;4643
18172;409;4644
18173;409;4645
18174;409;4646
18175;409;4647
18176;409;4648
18177;409;4649
18178;409;4650
18179;409;4651
18180;409;4652
18181;409;4653
18182;409;4654
18183;409;4655
18184;409;4656
18185;440;4657
18186;441;4658
18187;440;4659
18188;440;4660
18189;440;4661
18190;440;4662
18191;440;4663
18192;440;4664
18193;441;4665
18194;440;4666
18195;440;4667
18196;441;4668
18197;441;4669
18198;441;4670
18199;440;4671
18200;440;4672
18201;441;4673
18202;441;4674
18203;440;4675
18204;441;4676
18205;441;4677
18206;441;4678
18207;441;4679
18208;440;4680
18209;441;4681
18210;441;4682
18211;440;4683
18212;440;4684
18213;441;4685
18214;441;4686
18215;441;4687
18216;441;4688
18217;441;4689
18218;441;4690
18219;441;4691
18220;441;4692
18221;441;4693
18222;440;4694
18223;440;4695
18224;441;4696
18225;440;4697
18226;441;4698
18227;440;4699
18228;440;4700
18229;440;4701
18230;440;4702
18231;441;4703
18232;441;4704
18233;440;4705
18234;441;4706
18235;440;4707
18236;440;4708
18237;441;4709
18238;441;4710
18239;442;4711
18240;442;4712
18241;442;4713
18242;442;4714
18243;442;4715
18244;442;4716
18245;442;4717
18246;442;4718
18247;442;4719
18248;442;4720
18249;442;4721
18250;442;4722
18251;442;4723
18252;442;4724
18253;442;4725
18254;442;4726
18255;442;4727
18256;442;4728
18257;442;4729
18258;442;4730
18259;442;4731
18260;442;4732
18261;442;4733
18262;442;4734
18263;442;4735
18264;442;4736
18265;442;4737
18266;442;4738
18267;442;4739
18268;442;4740
18269;442;4741
18270;442;4742
18271;442;4743
18272;442;4744
18273;442;4745
18274;442;4746
18275;442;4747
18276;442;4748
18277;442;4749
18278;442;4750
18279;442;4751
18280;442;4752
18281;442;4753
18282;442;4754
18283;442;4755
18284;442;4756
18285;442;4757
18286;442;4758
18287;442;4759
18288;442;4760
18289;442;4761
18290;442;4762
18291;442;4763
18292;386;4764
18293;404;4767
18294;405;4768
18295;405;4769
18296;404;4770
18297;405;4771
18298;405;4772
18299;404;4773
18300;405;4774
18301;405;4775
18302;405;4776
18303;404;4777
18304;405;4778
18305;404;4779
18306;404;4780
18307;404;4781
18308;405;4782
18309;405;4783
18310;404;4784
18311;404;4785
18312;405;4786
18313;404;4787
18314;412;4788
18315;412;4789
18316;412;4790
18317;412;4791
18318;412;4792
18319;412;4793
18320;412;4794
18321;412;4795
18322;412;4796
18323;412;4797
18324;410;4798
18325;412;4799
18326;411;4800
18327;412;4801
18328;412;4802
18329;412;4803
18330;412;4804
18331;412;4805
18332;410;4806
18333;412;4807
18334;415;4808
18335;415;4809
18336;415;4810
18337;415;4811
18338;415;4812
18339;415;4813
18340;415;4814
18341;415;4815
18342;415;4816
18343;415;4817
18344;415;4818
18345;415;4819
18346;415;4820
18347;415;4821
18348;415;4822
18349;415;4823
18350;415;4824
18351;415;4825
18352;415;4826
18353;415;4827
18354;415;4828
18355;415;4829
18356;415;4830
18357;415;4831
18358;415;4832
18359;415;4833
18360;415;4834
18361;415;4835
18362;415;4836
18363;415;4837
18364;417;4838
18365;417;4839
18366;417;4840
18367;417;4841
18368;417;4842
18369;417;4843
18370;417;4844
18371;417;4845
18372;417;4846
18373;417;4847
18374;420;4848
18375;419;4849
18376;419;4850
18377;418;4851
18378;420;4852
18379;418;4853
18380;420;4854
18381;418;4855
18382;420;4856
18383;420;4857
18384;422;4858
18385;1149;4859
18386;1149;4860
18387;1149;4861
18388;1149;4862
18389;422;4863
18390;422;4864
18391;422;4865
18392;422;4866
18393;422;4867
18394;422;4868
18395;422;4869
18396;422;4870
18397;422;4871
18398;439;4872
18399;439;4873
18400;439;4874
18401;439;4875
18402;439;4876
18403;439;4877
18404;439;4878
18405;439;4879
18406;439;4880
18407;439;4881
18408;439;4882
18409;439;4883
18410;439;4884
18411;439;4885
18412;439;4886
18413;439;4887
18414;439;4888
18415;439;4889
18416;439;4890
18417;454;4891
18418;455;4892
18419;455;4893
18420;455;4894
18421;455;4895
18422;454;4896
18423;455;4897
18424;454;4898
18425;455;4899
18426;454;4900
18427;454;4901
18428;455;4902
18429;454;4903
18430;454;4904
18431;454;4905
18432;454;4906
18433;455;4907
18434;454;4908
18435;455;4909
18436;415;4910
18437;404;4911
18438;400;4912
18439;465;4913
18440;464;4914
18441;465;4915
18442;463;4916
18443;463;4917
18444;463;4918
18445;463;4919
18446;464;4920
18447;463;4921
18448;464;4922
18449;464;4923
18450;463;4924
18451;464;4925
18452;465;4926
18453;465;4927
18454;465;4928
18455;464;4929
18456;464;4930
18457;465;4931
18458;465;4932
18459;463;4933
18460;464;4934
18461;465;4935
18462;464;4936
18463;465;4937
18464;465;4938
18465;465;4939
18466;463;4940
18467;464;4941
18468;463;4942
18469;465;4943
18470;462;4944
18471;461;4945
18472;462;4946
18473;462;4947
18474;462;4948
18475;462;4949
18476;462;4950
18478;462;4952
18479;462;4953
18480;462;4954
18481;460;4955
18482;462;4956
18483;462;4957
18484;462;4958
18485;404;4959
18486;405;4960
18487;405;4961
18488;405;4962
18489;405;4963
18490;405;4964
18491;405;4965
18492;405;4966
18493;404;4967
18494;405;4968
18495;405;4969
18496;405;4970
18497;405;4971
18498;405;4972
18499;404;4973
18500;405;4974
18501;404;4975
18502;404;4976
18503;405;4977
18504;405;4978
18505;404;4979
18506;405;4980
18507;405;4981
18508;405;4982
18509;404;4983
18510;404;4984
18511;405;4985
18512;404;4986
18513;404;4987
18514;404;4988
18515;404;4989
18516;404;4990
18517;404;4991
18518;405;4992
18519;405;4993
18520;404;4994
18521;404;4995
18522;404;4996
18523;404;4997
18524;405;4998
18525;454;4999
18526;455;5000
18527;455;5001
18528;455;5002
18529;455;5003
18530;455;5004
18531;454;5005
18532;455;5006
18533;454;5007
18534;455;5008
18535;455;5009
18536;455;5010
18537;455;5011
18538;455;5012
18539;455;5013
18540;447;5014
18541;447;5015
18542;447;5016
18543;447;5017
18544;447;5018
18545;447;5019
18546;447;5020
18547;446;5021
18548;446;5022
18549;446;5023
18550;446;5024
18551;447;5025
18552;447;5026
18553;446;5027
18554;447;5028
18555;409;5029
18556;415;5030
18557;427;5031
18558;427;5032
18559;428;5033
18560;429;5034
18561;428;5035
18562;427;5036
18563;427;5037
18564;428;5038
18565;428;5039
18566;427;5040
18567;429;5041
18568;428;5042
18569;427;5043
18570;427;5044
18571;427;5045
18572;429;5046
18573;427;5047
18574;428;5048
18575;429;5049
18576;428;5050
18577;428;5051
18578;427;5052
18579;429;5053
18580;429;5054
18581;427;5055
18582;429;5056
18583;429;5057
18584;428;5058
18585;427;5059
18586;427;5060
18587;429;5061
18588;428;5062
18589;429;5063
18590;427;5064
18591;428;5065
18592;427;5066
18593;428;5067
18594;427;5068
18595;428;5069
18596;429;5070
18597;429;5071
18598;429;5072
18599;429;5073
18600;418;5142
18601;418;5143
18602;418;5144
18603;418;5145
18604;419;5146
18605;418;5147
18606;419;5148
18607;419;5149
18608;420;5150
18610;418;5152
18611;418;5153
18612;420;5154
18613;420;5155
18614;419;5156
18615;418;5157
18616;418;5158
18617;418;5159
18618;420;5160
18619;420;5161
18620;419;5162
18621;419;5163
18622;420;5164
18623;420;5165
18624;420;5166
18625;420;5167
18626;420;5168
18627;420;5169
18628;419;5170
18629;420;5171
18630;419;5172
18631;420;5173
18632;419;5174
18633;418;5175
18634;420;5176
18635;420;5177
18636;420;5178
18637;420;5179
18638;418;5180
18639;420;5181
18640;420;5182
18641;420;5183
18642;420;5184
18643;419;5185
18644;418;5186
18645;419;5187
18646;420;5188
18647;420;5189
18648;420;5190
18649;420;5191
18650;420;5192
18651;420;5193
18652;420;5194
18653;418;5195
18654;420;5196
18655;418;5197
18656;418;5198
18657;420;5199
18658;420;5200
18659;420;5201
18660;420;5202
18661;419;5203
18662;420;5204
18663;418;5205
18664;420;5206
18665;418;5207
18666;420;5208
18667;419;5209
18668;413;5210
18669;413;5211
18670;413;5212
18671;414;5213
18672;413;5214
18673;413;5215
18674;413;5216
18675;414;5217
18676;413;5218
18677;414;5219
18678;414;5220
18679;414;5221
18680;413;5222
18681;413;5223
18682;414;5224
18683;413;5225
18684;414;5226
18685;413;5227
18686;414;5228
18687;414;5229
18688;413;5230
18689;413;5231
18690;414;5232
18691;414;5233
18692;414;5234
18693;413;5235
18694;414;5236
18695;414;5237
18696;413;5238
18697;414;5239
18698;413;5240
18699;414;5241
18700;414;5242
18701;413;5243
18702;413;5244
18703;414;5245
18704;414;5246
18705;414;5247
18706;414;5248
18707;414;5249
18708;414;5250
18709;425;5251
18710;425;5252
18711;423;5253
18712;424;5254
18713;423;5255
18714;423;5256
18715;425;5257
18716;423;5258
18717;423;5259
18718;423;5260
18719;423;5261
18720;423;5262
18721;423;5263
18722;423;5264
18723;423;5265
18724;424;5266
18725;423;5267
18726;423;5268
18727;424;5269
18728;423;5270
18729;423;5271
18730;423;5272
18731;423;5273
18732;423;5274
18733;425;5275
18734;424;5276
18735;423;5277
18736;423;5278
18737;423;5279
18738;423;5280
18739;423;5281
18740;423;5282
18741;423;5283
18742;423;5284
18743;425;5285
18744;423;5286
18745;423;5287
18746;423;5288
18747;425;5289
18748;423;5290
18749;424;5291
18750;424;5292
18751;425;5293
18752;425;5294
18753;423;5295
18754;425;5296
18755;424;5297
18756;424;5298
18757;423;5299
18758;424;5300
18759;424;5301
18760;424;5302
18761;425;5303
18762;425;5304
18763;424;5305
18764;424;5306
18765;424;5307
18766;423;5308
18767;424;5309
18768;423;5310
18769;424;5311
18770;423;5312
18771;424;5313
18772;424;5314
18773;424;5315
18774;424;5316
18775;424;5317
18776;423;5318
18777;423;5319
18778;423;5320
18779;424;5321
18780;423;5322
18781;424;5323
18782;425;5324
18783;423;5325
18784;424;5326
18785;425;5327
18786;424;5328
18787;424;5329
18788;423;5330
18789;424;5331
18790;423;5332
18791;425;5333
18792;424;5334
18793;423;5335
18794;425;5336
18795;424;5337
18796;425;5338
18797;423;5339
18798;424;5340
18799;423;5341
18800;425;5342
18801;424;5343
18802;425;5344
18803;423;5345
18804;425;5346
18805;425;5347
18806;423;5348
18807;425;5349
18808;425;5350
18809;424;5351
18810;425;5352
18811;425;5353
18812;425;5354
18813;383;5356
18814;383;5357
18815;383;5358
18816;383;5359
18817;383;5360
18818;385;5361
18819;385;5362
18820;385;5363
18821;385;5364
18822;385;5365
18823;384;5366
18824;385;5367
18825;384;5368
18826;384;5369
18827;383;5370
18828;384;5371
18829;385;5372
18830;384;5373
18831;385;5374
18832;384;5375
18833;385;5376
18834;384;5377
18835;384;5378
18836;385;5379
18837;385;5380
18838;385;5381
18839;384;5382
18840;426;5383
18841;1037;5384
18842;426;5385
18843;426;5386
18844;426;5387
18845;426;5388
18846;1037;5389
18847;426;5390
18848;1037;5391
18849;426;5392
18850;426;5393
18851;1037;5394
18852;1037;5395
18853;1037;5396
18854;1037;5397
18855;1037;5398
18856;426;5399
18857;426;5400
18858;1037;5401
18859;426;5402
18860;426;5403
18861;426;5404
18862;1037;5405
18863;1037;5406
18864;1037;5407
18865;1037;5408
18866;1037;5409
18867;426;5410
18868;426;5411
18869;426;5412
18870;1037;5413
18871;426;5414
18872;426;5415
18873;426;5416
18874;426;5417
18875;1037;5418
18876;1037;5419
18877;1037;5420
18878;426;5421
18879;426;5422
18880;426;5423
18881;1037;5424
18882;1037;5425
18883;426;5426
18884;1037;5427
18885;426;5428
18886;440;5429
18887;440;5430
18888;440;5431
18889;440;5432
18890;440;5433
18891;440;5434
18892;440;5435
18893;440;5436
18894;440;5437
18895;440;5438
18896;440;5439
18897;440;5440
18898;440;5441
18899;440;5442
18900;440;5443
18901;440;5444
18902;440;5445
18903;440;5446
18904;440;5447
18905;440;5448
18906;441;5449
18907;441;5450
18908;441;5451
18909;441;5452
18910;441;5453
18911;441;5454
18912;441;5455
18913;441;5456
18914;441;5457
18915;441;5458
18916;441;5459
18917;441;5460
18918;441;5461
18919;441;5462
18920;441;5463
18921;441;5464
18922;441;5465
18923;441;5466
18924;441;5467
18925;466;5468
18926;466;5469
18927;466;5470
18928;466;5471
18929;466;5472
18930;466;5473
18931;466;5474
18932;466;5475
18933;466;5476
18934;466;5477
18935;466;5478
18936;971;5479
18937;466;5480
18938;466;5481
18939;971;5482
18940;1034;5483
18941;466;5484
18942;466;5485
18943;971;5486
18944;466;5487
18945;466;5488
18946;466;5489
18947;466;5490
18948;466;5491
18949;971;5492
18950;466;5493
18951;466;5494
18952;466;5495
18953;466;5496
18954;466;5497
18955;466;5498
18956;466;5499
18957;466;5500
18958;466;5501
18959;466;5502
18960;466;5503
18961;466;5504
18962;466;5505
18963;466;5506
18964;466;5507
18965;466;5508
18966;466;5509
18967;466;5510
18968;466;5511
18969;1034;5512
18970;971;5513
18971;466;5514
18972;466;5515
18973;466;5516
18974;971;5517
18975;1034;5518
18976;971;5519
18977;971;5520
18978;1034;5521
18979;464;5522
18980;465;5523
18981;464;5524
18982;463;5525
18983;464;5526
18984;465;5527
18985;464;5528
18986;464;5529
18987;463;5530
18988;464;5531
18989;464;5532
18990;464;5533
18991;463;5534
18992;464;5535
18993;463;5536
18994;465;5537
18995;463;5538
18996;465;5539
18997;464;5540
18998;464;5541
18999;465;5542
19000;465;5543
19001;465;5544
19003;465;5546
19004;463;5547
19005;464;5548
19006;464;5549
19007;463;5550
19008;465;5551
19009;463;5552
19010;464;5553
19011;463;5554
19012;464;5555
19013;464;5556
19014;464;5557
19015;463;5558
19016;465;5559
19017;465;5560
19018;465;5561
19019;464;5562
19020;463;5563
19021;463;5564
19022;463;5565
19023;465;5566
19024;454;5567
19025;454;5568
19026;454;5569
19027;454;5570
19028;454;5571
19029;454;5572
19030;454;5573
19031;454;5574
19032;455;5575
19033;454;5576
19034;454;5577
19035;454;5578
19036;454;5579
19037;454;5580
19038;455;5581
19039;455;5582
19040;454;5583
19041;455;5584
19042;455;5585
19043;454;5586
19044;454;5587
19045;454;5588
19046;454;5589
19047;454;5590
19048;454;5591
19049;454;5592
19050;454;5593
19051;454;5594
19052;455;5595
19053;454;5596
19054;455;5597
19055;454;5598
19056;454;5599
19058;454;5601
19059;455;5602
19060;455;5603
19061;455;5604
19062;455;5605
19063;455;5606
19064;455;5607
19065;455;5608
19066;454;5609
19067;454;5610
19068;454;5611
19069;455;5612
19070;455;5613
19071;454;5614
19072;454;5615
19073;454;5616
19074;454;5617
19075;454;5618
19076;455;5619
19077;454;5620
19078;454;5621
19079;454;5622
19080;454;5623
19081;454;5624
19082;454;5625
19083;455;5626
19084;455;5627
19085;454;5628
19086;454;5629
19087;454;5630
19088;454;5631
19089;454;5632
19090;455;5633
19091;455;5634
19092;454;5635
19093;454;5636
19094;456;5637
19095;456;5638
19096;457;5639
19097;457;5640
19098;456;5641
19099;457;5642
19100;457;5643
19101;456;5644
19102;457;5645
19103;456;5646
19104;456;5647
19105;456;5648
19106;456;5649
19107;456;5650
19108;457;5651
19109;456;5652
19110;459;5653
19111;457;5654
19112;456;5655
19113;456;5656
19114;457;5657
19115;456;5658
19116;457;5659
19117;456;5660
19118;456;5661
19119;456;5662
19120;456;5663
19121;456;5664
19122;456;5665
19123;457;5666
19124;456;5667
19125;457;5668
19126;456;5669
19127;457;5670
19128;456;5671
19129;457;5672
19130;456;5673
19131;457;5674
19132;456;5675
19133;456;5676
19134;456;5677
19135;457;5678
19136;457;5679
19137;456;5680
19138;456;5681
19139;456;5682
19140;457;5683
19141;456;5684
19142;456;5685
19143;456;5686
19144;456;5687
19145;456;5688
19146;457;5689
19147;457;5690
19148;457;5691
19149;456;5692
19150;457;5693
19151;456;5694
19152;457;5695
19153;457;5696
19154;456;5697
19155;456;5698
19156;456;5699
19157;453;5700
19158;453;5701
19159;453;5702
19160;453;5703
19161;453;5704
19162;453;5705
19163;1036;5706
19164;453;5707
19165;1036;5708
19166;1036;5709
19167;453;5710
19168;453;5711
19169;1036;5712
19170;453;5713
19171;1036;5714
19172;1036;5715
19173;453;5716
19174;1036;5717
19175;1036;5718
19176;453;5719
19177;453;5720
19178;1036;5721
19179;453;5722
19180;453;5723
19181;453;5724
19182;453;5725
19183;453;5726
19184;453;5727
19185;1036;5728
19186;1036;5729
19187;1036;5730
19188;453;5731
19189;453;5732
19190;1036;5733
19191;453;5734
19192;1036;5735
19193;453;5736
19194;453;5737
19195;453;5738
19196;1036;5739
19197;1036;5740
19198;1036;5741
19199;453;5742
19200;1036;5743
19201;1036;5744
19202;1036;5745
19203;1036;5746
19204;1036;5747
19205;1036;5748
19206;1036;5749
19207;1036;5750
19208;1036;5751
19209;1036;5752
19210;1036;5753
19211;453;5754
19212;1036;5755
19213;453;5756
19214;1036;5757
19215;1036;5758
19216;453;5759
19217;1036;5760
19218;453;5761
19219;1036;5762
19220;453;5763
19221;1036;5764
19222;1036;5765
19223;1036;5766
19224;448;5767
19225;448;5768
19226;448;5769
19227;448;5770
19229;448;5772
19230;448;5773
19231;448;5774
19232;449;5775
19233;449;5776
19234;449;5777
19235;450;5778
19236;449;5779
19237;450;5780
19238;450;5781
19239;449;5782
19241;449;5784
19242;448;5785
19243;448;5786
19244;449;5787
19245;448;5788
19246;448;5789
19247;448;5790
19248;450;5791
19249;449;5792
19250;448;5793
19251;448;5794
19252;448;5795
19253;449;5796
19254;448;5797
19255;448;5798
19256;448;5799
19257;448;5800
19258;449;5801
19259;448;5802
19260;448;5803
19261;448;5804
19262;448;5805
19263;449;5806
19264;448;5807
19265;448;5808
19266;449;5809
19267;449;5810
19268;449;5811
19269;449;5812
19270;448;5813
19271;448;5814
19272;448;5815
19273;449;5816
19274;449;5817
19275;450;5818
19276;449;5819
19277;450;5820
19279;449;5822
19280;449;5823
19281;449;5824
19282;449;5825
19283;448;5826
19284;449;5827
19285;448;5828
19287;449;5830
19288;450;5831
19289;462;5832
19290;460;5833
19292;462;5835
19293;461;5836
19294;460;5837
19295;460;5838
19296;462;5839
19297;460;5840
19298;462;5841
19299;461;5842
19300;460;5843
19301;462;5844
19303;460;5846
19304;460;5847
19305;461;5848
19306;460;5849
19307;461;5850
19308;460;5851
19309;460;5852
19310;460;5853
19311;460;5854
19312;460;5855
19313;462;5856
19314;460;5857
19315;460;5858
19316;462;5859
19317;461;5860
19318;460;5861
19319;460;5862
19320;462;5863
19321;461;5864
19322;460;5865
19323;460;5866
19324;460;5867
19325;460;5868
19326;461;5869
19327;462;5870
19328;460;5871
19329;460;5872
19330;461;5873
19331;458;5874
19332;458;5875
19333;459;5876
19334;459;5877
19335;459;5878
19336;458;5879
19337;458;5880
19338;458;5881
19339;458;5882
19340;459;5883
19341;458;5884
19342;459;5885
19343;458;5886
19344;458;5887
19345;459;5888
19346;458;5889
19347;458;5890
19348;459;5891
19349;459;5892
19350;459;5893
19351;459;5894
19352;459;5895
19353;459;5896
19354;458;5897
19355;459;5898
19356;459;5899
19357;459;5900
19358;459;5901
19359;458;5902
19360;458;5903
19361;458;5904
19362;459;5905
19363;459;5906
19364;458;5907
19365;458;5908
19366;458;5909
19367;458;5910
19368;458;5911
19369;458;5912
19370;458;5913
19371;458;5914
19372;459;5915
19373;458;5916
19374;458;5917
19375;458;5918
19376;458;5919
19377;458;5920
19378;459;5921
19379;458;5922
19380;458;5923
19381;458;5924
19382;458;5925
19383;458;5926
19384;458;5927
19385;451;5928
19386;1035;5929
19387;452;5930
19388;451;5931
19389;1035;5932
19390;452;5933
19391;1035;5934
19392;1035;5935
19393;452;5936
19394;452;5937
19395;451;5938
19396;452;5939
19397;452;5940
19398;452;5941
19399;1035;5942
19400;1035;5943
19401;1035;5944
19402;451;5945
19403;452;5946
19404;452;5947
19405;452;5948
19406;1035;5949
19407;452;5950
19408;1035;5951
19409;1035;5952
19410;452;5953
19411;1035;5954
19412;1035;5955
19413;452;5956
19414;452;5957
19415;451;5958
19416;452;5959
19417;451;5960
19418;1035;5961
19419;451;5962
19420;1035;5963
19421;1035;5964
19422;1035;5965
19423;1035;5966
19424;1035;5967
19425;1035;5968
19426;1035;5969
19427;1035;5970
19428;452;5971
19429;452;5972
19430;1035;5973
19431;1035;5974
19432;451;5975
19433;452;5976
19434;452;5977
19435;1035;5978
19436;451;5979
19437;451;5980
19438;1035;5981
19439;452;5982
19440;452;5983
19441;1035;5984
19442;451;5985
19443;452;5986
19444;466;5987
19445;971;5988
19446;971;5989
19447;971;5990
19448;466;5991
19449;971;5992
19450;971;5993
19451;971;5994
19452;466;5995
19453;971;5996
19454;466;5997
19455;466;5998
19456;466;5999
19457;466;6000
19458;466;6001
19459;466;6002
19460;466;6003
19461;466;6004
19462;466;6005
19463;971;6006
19464;466;6007
19465;466;6008
19466;466;6009
19467;466;6010
19468;466;6011
19469;466;6012
19470;466;6013
19471;466;6014
19472;971;6015
19473;466;6016
19474;466;6017
19475;971;6018
19476;466;6019
19477;466;6020
19478;466;6021
19479;466;6022
19480;466;6023
19481;466;6024
19482;466;6025
19483;466;6026
19484;466;6027
19485;466;6028
19486;466;6029
19487;466;6030
19488;466;6031
19489;466;6032
19490;466;6033
19491;466;6034
19492;466;6035
19493;971;6036
19494;971;6037
19495;466;6038
19496;971;6039
19497;466;6040
19498;971;6041
19499;466;6042
19500;971;6043
19501;466;6044
19502;466;6045
19503;466;6046
19504;971;6047
19505;466;6048
19506;466;6049
19507;971;6050
19508;466;6051
19509;971;6052
19510;396;6053
19511;397;6054
19512;396;6055
19513;396;6056
19514;396;6057
19515;397;6058
19516;397;6059
19517;397;6060
19518;397;6061
19519;397;6062
19520;396;6063
19521;396;6064
19522;397;6065
19523;397;6066
19524;396;6067
19525;396;6068
19526;397;6069
19527;397;6070
19528;397;6071
19529;389;6072
19530;389;6073
19531;388;6074
19532;389;6075
19533;388;6076
19534;389;6077
19535;388;6078
19536;389;6079
19537;389;6080
19538;389;6081
19539;1077;6082
19540;1077;6083
19541;389;6084
19542;1077;6085
19543;1077;6086
19544;388;6087
19545;388;6088
19546;389;6089
19547;389;6090
19548;389;6091
19549;389;6092
19550;389;6093
19551;388;6094
19552;389;6095
19553;389;6096
19554;389;6097
19555;389;6098
19556;388;6099
19557;389;6100
19558;388;6101
19559;389;6102
19560;388;6103
19561;388;6104
19562;388;6105
19563;389;6106
19564;389;6107
19565;388;6108
19566;389;6109
19567;388;6110
19568;389;6111
19569;389;6112
19570;389;6113
19571;389;6114
19572;1077;6115
19573;388;6116
19574;389;6117
19575;389;6118
19576;388;6119
19577;389;6120
19578;389;6121
19579;388;6122
19580;389;6123
19581;389;6124
19582;390;6125
19583;391;6126
19584;391;6127
19585;391;6128
19586;391;6129
19587;391;6130
19588;391;6131
19589;391;6132
19590;390;6133
19591;391;6134
19592;390;6135
19593;391;6136
19594;390;6137
19595;391;6138
19596;390;6139
19597;391;6140
19598;390;6141
19599;390;6142
19600;390;6143
19601;390;6144
19602;390;6145
19603;1078;6146
19604;390;6147
19605;391;6148
19606;1078;6149
19607;387;6150
19608;387;6151
19609;386;6152
19610;387;6153
19611;386;6154
19612;386;6155
19613;387;6156
19614;386;6157
