problem,sentence,solutions,fullname,pred,certainty
373,Try to _ over it.,jump,pohybova-slovesa-3-uroven,jump,15.668306459414605
373,I can _ it for you.,hold,pohybova-slovesa-3-uroven,hold,15.668306459414605
374,I don’t want to _ from the bed.,rise,pohybova-slovesa-3-uroven,rise,14.273666185351495
374,Did you _ any food?,bring,pohybova-slovesa-3-uroven,bring,14.273666185351495
374,Will you _ home soon?,come,pohybova-slovesa-3-uroven,come,14.273666185351495
374,They are going to _ tennis.,play,pohybova-slovesa-3-uroven,play,14.273666185351495
375,You might _ if you keep running around the pool.,slip,pohybova-slovesa-3-uroven,slip,16.63486544667237
375,"The child can hardly _ , let alone walk.",crawl,pohybova-slovesa-3-uroven,crawl,16.63486544667237
375,He can _ really well.,skate,pohybova-slovesa-3-uroven,skate,16.63486544667237
375,She should _ seeing him.,stop,pohybova-slovesa-3-uroven,stop,16.63486544667237
376,Grab the rope and _ down.,swing,pohybova-slovesa-3-uroven,swing,12.499407036826302
376,Does your head _ ?,spin,pohybova-slovesa-3-uroven,spin,12.499407036826302
376,Do you want to _ somewhere?,sit,pohybova-slovesa-3-uroven,run,12.499407036826302
376,My legs hurt. I don’t want to _ .,run,pohybova-slovesa-3-uroven,sit,12.499407036826302
377,He’s trying to _ her on the shoulder.,tap,pohybova-slovesa-3-uroven,tap,22.617896691756222
377,How many balls can you _ ?,juggle,pohybova-slovesa-3-uroven,juggle,22.617896691756222
377,Could you _ me the keys?,throw,pohybova-slovesa-3-uroven,throw,22.617896691756222
377,I want to learn how to _ on high seas.,sail,pohybova-slovesa-3-uroven,sail,22.617896691756222
378,"If you _ here, you’ll find a treasure.",dig,pohybova-slovesa-3-uroven,dig,15.338870077741067
378,I am going to _ myself in this blanket.,wrap,pohybova-slovesa-3-uroven,wrap,15.338870077741067
378,The TV is going to turn on if you _ .,clap,pohybova-slovesa-3-uroven,clap,15.338870077741067
378,"Will you _ me the salt, please?",pass,pohybova-slovesa-3-uroven,pass,15.338870077741067
379,Children often _ their thumbs.,suck,pohybova-slovesa-3-uroven,suck,13.92389638690679
379,I find it hard to _ that many stairs.,climb,pohybova-slovesa-3-uroven,climb,13.92389638690679
379,We are going to _ in a helicopter.,fly,pohybova-slovesa-3-uroven,fly,13.92389638690679
379,It will _ if you wear it.,stretch,pohybova-slovesa-3-uroven,stretch,13.92389638690679
380,Did you _ yourself by contract?,bind,pohybova-slovesa-3-uroven,bind,15.822883648972578
380,She wants to _ with my brother.,dance,pohybova-slovesa-3-uroven,shoot,15.822883648972578
380,I found these keys. Did you _ them?,drop,pohybova-slovesa-3-uroven,drop,15.822883648972578
380,Can you _ well?,shoot,pohybova-slovesa-3-uroven,dance,15.822883648972578
381,They are going to _ the prisoners.,release,pohybova-slovesa-3-uroven,release,12.322554473567719
381,I will help you _ these letters.,sort,pohybova-slovesa-3-uroven,sort,12.322554473567719
381,Make sure to _ again.,come,pohybova-slovesa-3-uroven,come,12.322554473567719
381,Will you help me _ for the lost dog?,search,pohybova-slovesa-3-uroven,search,12.322554473567719
383,A _ is eaten before the main dish.,soup,potraviny-2-uroven,soup,11.961759931989512
383,Would you like some _ juice?,orange,potraviny-2-uroven,orange,11.961759931989512
383,"I won’t eat that _ , I don’t like meat.",burger,potraviny-2-uroven,burger,11.961759931989512
383,We bought a kilo of _ .,potatoes,potraviny-2-uroven,potatoes,11.961759931989512
384,It’s noon. Let’s have _ .,lunch,potraviny-2-uroven,lunch,14.471681817877773
384,These _ are a bit dry.,biscuits,potraviny-2-uroven,biscuits,14.471681817877773
384,"I’m on a diet, so I can only eat _ meat.",chicken,potraviny-2-uroven,chicken,14.471681817877773
384,Do you prefer your meat _ ?,grilled,potraviny-2-uroven,grilled,14.471681817877773
385,This _ is from our chicken.,egg,potraviny-2-uroven,egg,20.289452357035383
385,I don’t want to _ anything.,eat,potraviny-2-uroven,eat,20.289452357035383
385,She baked a _ yesterday.,cake,potraviny-2-uroven,cake,20.289452357035383
385,The _ at that restaurant is very expensive.,menu,potraviny-2-uroven,menu,20.289452357035383
386,Do you have a _ of water?,bottle,potraviny-2-uroven,bottle,16.47640399558768
386,"If you want something healthy, get a _ .",salad,potraviny-2-uroven,salad,16.47640399558768
386,This apple is so _ .,sweet,potraviny-2-uroven,sweet,16.47640399558768
386,Does she put _ in her coffee?,cream,potraviny-2-uroven,cream,16.47640399558768
387,Many _ are sweet and healthy.,fruits,potraviny-2-uroven,fruits,18.94146685596469
387,He caught this _ yesterday.,fish,potraviny-2-uroven,fish,18.94146685596469
387,Some children don’t like eating _ .,vegetables,potraviny-2-uroven,vegetables,18.94146685596469
387,They invited me to _ at this new restaurant.,dinner,potraviny-2-uroven,dinner,18.94146685596469
388,My favourite _ flavour is chocolate.,ice cream,potraviny-2-uroven,ice cream,23.508655828978497
388,You can have an _ for breakfast.,omelette,potraviny-2-uroven,omelette,23.508655828978497
388,We can have _ together in the evening.,supper,potraviny-2-uroven,supper,23.508655828978497
388,"I can’t eat _ , it’s made from milk.",butter,potraviny-2-uroven,butter,23.508655828978497
389,We are going to make _ from these potatoes.,chips,potraviny-2-uroven,chips,15.354232602707677
389,People eat a lot of _ in Asia.,rice,potraviny-2-uroven,rice,15.354232602707677
389,I cook _ when I don’t have much time.,pasta,potraviny-2-uroven,pasta,15.354232602707677
389,Did you _ this cake yourself?,bake,potraviny-2-uroven,bake,15.354232602707677
390,Is that _ from strawberries or peaches?,jam,potraviny-2-uroven,jam,14.085825772305062
390,This _ is sweet and very juicy.,melon,potraviny-2-uroven,melon,14.085825772305062
390,"He’s a vegetarian, he doesn’t eat _ .",meat,potraviny-2-uroven,meat,14.085825772305062
390,I’ll have a bottle of _ .,cola,potraviny-2-uroven,cola,14.085825772305062
391,Are you hungry? Do you want some _ ?,food,potraviny-2-uroven,food,14.685844982029764
391,These cows give the best _ .,milk,potraviny-2-uroven,milk,14.685844982029764
391,One of the most popular alcoholic drinks is _ .,beer,potraviny-2-uroven,beer,14.685844982029764
391,Put it in the _ .,fridge,potraviny-2-uroven,fridge,14.685844982029764
392,Using too much _ is not healthy.,oil,potraviny-2-uroven,oil,11.427657336351361
392,You can eat your _ after you finish this.,dessert,potraviny-2-uroven,dessert,11.427657336351361
392,Look how thinly is this _ sliced.,ham,potraviny-2-uroven,ham,11.427657336351361
392,I’m thirsty. I need to _ some water.,drink,potraviny-2-uroven,drink,11.427657336351361
393,Don’t drink that _ yet. It’s hot.,tea,potraviny-2-uroven,tea,9.356615756821995
393,I’m not very hungry. I will just have a small _ .,snack,potraviny-2-uroven,snack,9.356615756821995
393,We bought a _ for our Christmas dinner.,carp,potraviny-2-uroven,carp,9.356615756821995
393,The children shouldn’t eat so much _ .,sugar,potraviny-2-uroven,sugar,9.356615756821995
394,I love the smell of fresh-baked _ .,bread,potraviny-2-uroven,bread,10.850363553864355
394,Do you want to drink some cool _ ?,lemonade,potraviny-2-uroven,lemonade,10.850363553864355
394,I made you a _ you can take to work.,sandwich,potraviny-2-uroven,sandwich,10.850363553864355
394,He doesn’t want sugar. Do you have _ instead?,honey,potraviny-2-uroven,honey,10.850363553864355
395,She is fat because she eats _ all the time.,chocolate,potraviny-2-uroven,chocolate,10.226678495531443
395,Children can’t drink _ .,wine,potraviny-2-uroven,wine,10.226678495531443
395,The _ was ready when I woke up.,breakfast,potraviny-2-uroven,breakfast,10.226678495531443
395,This drink is too _ to drink.,cold,potraviny-2-uroven,cold,10.226678495531443
396,"If you drink that _ , you won’t fall asleep.",coffee,potraviny-2-uroven,coffee,15.802929151998129
396,That _ smells really bad.,cheese,potraviny-2-uroven,cheese,15.802929151998129
396,Don’t put too much _ in it.,salt,potraviny-2-uroven,salt,15.802929151998129
396,I can buy some _ for breakfast.,cereals,potraviny-2-uroven,cereals,15.802929151998129
397,That _ is made from our tomatoes.,ketchup,potraviny-2-uroven,ketchup,17.4154635071865
397,Let’s have _ in the park!,picnic,potraviny-2-uroven,picnic,17.4154635071865
397,I usually eat _ in the morning.,yogurt,potraviny-2-uroven,yogurt,17.4154635071865
397,I don’t have enough money to have a _ .,steak,potraviny-2-uroven,steak,17.4154635071865
398,Thanks to my parents my _ was perfect.,childhood,rodina-lide-3-uroven,childhood,13.707094567081475
398,My mother suspects my father of having a _ .,mistress,rodina-lide-3-uroven,mistress,13.707094567081475
398,My cousin is my mother's _ .,niece,rodina-lide-3-uroven,niece,13.707094567081475
398,"I never feel alone, I have got a lot of _ .",relatives,rodina-lide-3-uroven,relatives,13.707094567081475
399,Her and her boyfriend are a lovely _ .,couple,rodina-lide-3-uroven,couple,17.11372653365777
399,Our surname is very rare because our _ didn't have many offspring.,ancestors,rodina-lide-3-uroven,ancestors,17.11372653365777
399,"My uncle isn't married, he's a _ .",bachelor,rodina-lide-3-uroven,bachelor,17.11372653365777
399,My mum got divorced so we live with my _ .,stepfather,rodina-lide-3-uroven,stepfather,17.11372653365777
400,My son's wife is my _ .,daughter-in-law,rodina-lide-3-uroven,daughter-in-law,25.057991194615358
400,"I have to work in the evenings, so we need a _ to look after our daughter.",babysitter,rodina-lide-3-uroven,babysitter,25.057991194615358
400,The husband of our neighbour died so she is a _ .,widow,rodina-lide-3-uroven,widow,25.057991194615358
400,We got engaged! This is my _ .,fiancé,rodina-lide-3-uroven,fiancé,25.057991194615358
401,"After my parents got divorced, my father married Anna, so she is my _ .",stepmother,rodina-lide-3-uroven,stepmother,9.852635584146054
401,How many _ have you got? A brother and a sister?,siblings,rodina-lide-3-uroven,siblings,9.852635584146054
401,"Have you got a _ ? If not, my friend Katka is single, I could introduce you.",girlfriend,rodina-lide-3-uroven,girlfriend,9.852635584146054
401,My aunt's son is my _ .,cousin,rodina-lide-3-uroven,cousin,9.852635584146054
402,You are very important for our family. Will you be our son's _ ?,godfather,rodina-lide-3-uroven,godfather,12.124334781728862
402,My father's mother is my _ .,grandmother,rodina-lide-3-uroven,grandmother,12.124334781728862
402,"My sister cannot talk yet, she is a _ .",toddler,rodina-lide-3-uroven,toddler,12.124334781728862
402,My mother cheated on my father. She has had a _ for 2 years.,lover,rodina-lide-3-uroven,lover,12.124334781728862
403,"My _ with my mother is really good, I love her.",relationship,rodina-lide-3-uroven,relationship,23.062224798816374
403,My daughter's husband is my _ .,son-in-law,rodina-lide-3-uroven,son-in-law,23.062224798816374
403,My mother doesn't understand the emotional problems of _ .,adolescents,rodina-lide-3-uroven,adolescents,23.062224798816374
403,My cousins had an unhappy _ because their parents had a car accident.,childhood,rodina-lide-3-uroven,childhood,23.062224798816374
404,My husband's sister is my _ .,sister-in-law,rodina-lide-3-uroven,sister-in-law,17.001480937172836
404,Marek's sister came over on Saturday with all her _ .,offspring,rodina-lide-3-uroven,offspring,17.001480937172836
404,"The two brothers are identical, I think they are _ .",twins,rodina-lide-3-uroven,twins,17.001480937172836
404,This is very _ behaviour. You should try to be more responsible.,juvenile,rodina-lide-3-uroven,juvenile,17.001480937172836
405,"My daughter has just had a child, he is my _ .",grandson,rodina-lide-3-uroven,grandson,10.89229683365126
405,I cannot sleep at nights because my _ is very loud.,roommate,rodina-lide-3-uroven,roommate,10.89229683365126
405,"Even though they had a large family, the king still had no son and _ .",heir,rodina-lide-3-uroven,heir,10.89229683365126
405,I promised the _ that we would be home by midnight so that she could go home.,babysitter,rodina-lide-3-uroven,babysitter,10.89229683365126
406,Is this girl your friend or your _ ?,relative,rodina-lide-3-uroven,relative,14.285784981518017
406,My son's wife is my _ .,daughter-in-law,rodina-lide-3-uroven,daughter-in-law,14.285784981518017
406,A _ is a boy who has got a godparent.,godson,rodina-lide-3-uroven,godson,14.285784981518017
406,My sister's son is my _ .,nephew,rodina-lide-3-uroven,nephew,14.285784981518017
407,What do you know about their _ ? Were they warriors?,ancestors,rodina-lide-3-uroven,ancestors,17.406296893069126
407,My mother's new husband is my _ .,stepfather,rodina-lide-3-uroven,stepfather,17.406296893069126
407,Whose child is this newborn _ ?,infant,rodina-lide-3-uroven,infant,17.406296893069126
407,A _ is an old person who receives a pension.,pensioner,rodina-lide-3-uroven,pensioner,17.406296893069126
408,An elderly _ live next door.,couple,rodina-lide-3-uroven,couple,17.01856999317226
408,My brother's daughter is my _ .,niece,rodina-lide-3-uroven,niece,17.01856999317226
408,It was at the Honza's party that I first made his _ .,acquaintance,rodina-lide-3-uroven,acquaintance,17.01856999317226
408,My _ go to work every day.,spouse,rodina-lide-3-uroven,spouse,17.01856999317226
409,Have you got a girlfriend or are you _ ?,single,rodina-lide-3-uroven,single,21.52763630569553
409,Have you got any _ or are you an only child?,siblings,rodina-lide-3-uroven,siblings,21.52763630569553
409,I became an _ when my parents died.,orphan,rodina-lide-3-uroven,orphan,21.52763630569553
409,They had a long and happy _ .,marriage,rodina-lide-3-uroven,marriage,21.52763630569553
410,"Her husband died 2 years ago, so she is a _ .",widow,rodina-lide-3-uroven,widow,12.805132124036009
410,"His name is Martin, but his friends use the _ Maugli.",nickname,rodina-lide-3-uroven,nickname,12.805132124036009
410,Being a grandmother is really nice. I am very proud of my _ .,grandchildren,rodina-lide-3-uroven,grandchildren,12.805132124036009
410,Thanks to the marriage of my mother with her new husband I got a new _ .,stepbrother,rodina-lide-3-uroven,stepbrother,12.805132124036009
411,My uncle's daughter is my _ .,cousin,rodina-lide-3-uroven,cousin,19.28884964463945
411,My husband's mother is my _ .,mother-in-law,rodina-lide-3-uroven,roommate,19.28884964463945
411,"She said yes! So, she is my _ now.",fiancée,rodina-lide-3-uroven,fiancée,19.28884964463945
411,I don't have enough money to pay for the room on my own. I need to find a _ .,roommate,rodina-lide-3-uroven,mother-in-law,19.28884964463945
412,They were friends before they became _ .,lovers,rodina-lide-2-uroven,lovers,33.3533431166597
412,My husband's brother is my _ .,brother-in-law,rodina-lide-2-uroven,brother-in-law,33.3533431166597
412,Being an _ means to be over 18 years old.,adult,rodina-lide-2-uroven,adult,33.3533431166597
412,The youngest girls are so close in age they look like _ .,twins,rodina-lide-2-uroven,twins,33.3533431166597
413,It is hot. I want to put on _ .,shorts,obleceni-1-uroven,shorts,7.577353299781063
413,Put on the _ . It's raining.,raincoat,obleceni-1-uroven,raincoat,7.577353299781063
413,It's cold. I will put on a _ .,cap,obleceni-1-uroven,cap,7.577353299781063
414,"Is she married? –Yes, she is. There is a _ on her finger.",ring,obleceni-1-uroven,ring,10.660640087600632
414,Let's go to the swimming pool. Put your _ on.,swimsuit,obleceni-1-uroven,swimsuit,10.660640087600632
414,Put the _ on your foot.,sock,obleceni-1-uroven,sock,10.660640087600632
415,"If you want to ride a bike, put a _ on.",helmet,obleceni-1-uroven,helmet,7.29682201666985
415,The pretty girl is wearing a red _ .,dress,obleceni-1-uroven,dress,7.29682201666985
415,I can't see anything. Where are my _ ?,glasses,obleceni-1-uroven,glasses,7.29682201666985
416,"I don't like wearing skirts, I prefer _ .",trousers,obleceni-1-uroven,trousers,12.429889179626896
416,Men never wear a _ .,bra,obleceni-1-uroven,bra,12.429889179626896
416,Put the _ on your feet.,sandals,obleceni-1-uroven,sandals,12.429889179626896
417,You look pretty. Is it a dress or a _ and a T-shirt?,skirt,obleceni-1-uroven,skirt,4.5351679509174
417,I'm wearing a _ because it's cold.,sweater,obleceni-1-uroven,sweater,4.5351679509174
417,"He's going to a wedding, so he is wearing a _ .",tie,obleceni-1-uroven,tie,4.5351679509174
418,It's cold outside. Put a _ on.,coat,obleceni-1-uroven,coat,9.160770560736449
418,"I'm going to the shop, so I need a _ .",bag,obleceni-1-uroven,bag,9.160770560736449
418,"I don't usually wear shirts, I prefer _ .",T-shirts,obleceni-1-uroven,T-shirts,9.160770560736449
419,In some school students wear _ .,uniforms,obleceni-1-uroven,uniforms,10.059977974765134
419,"Excuse me, what's the time? I don't have my _ .",watch,obleceni-1-uroven,watch,10.059977974765134
419,It's sunny. I will put a _ on my head.,cap,obleceni-1-uroven,cap,10.059977974765134
420,"You never wear skirts, you always wear _ .",jeans,obleceni-1-uroven,jeans,7.439467366797199
420,The man is very elegant. He always wears a suit and a _ .,hat,obleceni-1-uroven,hat,7.439467366797199
420,It's sunny. I will put sun _ on.,glasses,obleceni-1-uroven,glasses,7.439467366797199
421,Waiters usually wear a white _ .,shirt,obleceni-1-uroven,shirt,10.037018645318883
421,Rallye drivers wear a _ in their cars.,helmet,obleceni-1-uroven,helmet,10.037018645318883
421,Men usually don't wear _ .,skirts,obleceni-1-uroven,skirts,10.037018645318883
422,I love the _ you have got on your finger.,ring,obleceni-1-uroven,ring,9.566999002173498
422,Why are you wearing a _ ? It's not raining.,raincoat,obleceni-1-uroven,raincoat,9.566999002173498
422,Put your _ on. The floor is dirty.,shoes,obleceni-1-uroven,shoes,9.566999002173498
423,I love the _ on your wrist.,bracelet,obleceni-2-uroven,bracelet,27.15774703869402
423,Your blouse is very soft. Is it made from _ ?,silk,obleceni-2-uroven,pyjamas,27.15774703869402
423,I always sleep in _ .,pyjamas,obleceni-2-uroven,silk,27.15774703869402
423,You have got nice hair. You don't have to wear a _ .,wig,obleceni-2-uroven,wig,27.15774703869402
424,"I'm sorry, I can't pay for the lunch. I lost my _ .",wallet,obleceni-2-uroven,wallet,9.902711443315809
424,These trousers are too big. I need a _ .,belt,obleceni-2-uroven,belt,9.902711443315809
424,It's so cold. I will put my _ on.,gloves,obleceni-2-uroven,gloves,9.902711443315809
424,Will you wear a _ to the wedding?,suit,obleceni-2-uroven,suit,9.902711443315809
425,The _ are too long. You had better roll them up or you'll get them dirty.,sleeves,obleceni-2-uroven,sleeves,7.318205752419949
425,She is wearing a skirt and _ .,tights,obleceni-2-uroven,tights,7.318205752419949
425,It's raining. I'll put up my _ .,hood,obleceni-2-uroven,hood,7.318205752419949
426,I love your new _ jacket.,leather,obleceni-2-uroven,leather,9.265807466958083
426,I usually wear a dress and _ for a night out.,heels,obleceni-2-uroven,heels,9.265807466958083
426,"You shouldn't have your phone in your _ , someone could easily steal it.",pocket,obleceni-2-uroven,pocket,9.265807466958083
427,It's really cold. I will buy an _ .,overcoat,obleceni-2-uroven,overcoat,18.242096327022605
427,A _ is a shirt for a woman or girl.,blouse,obleceni-2-uroven,blouse,18.242096327022605
427,"Tie up your _ , Vašek.",shoelaces,obleceni-2-uroven,shoelaces,18.242096327022605
428, _ is a type of clothes that people wart under other clothes.,Underwear,obleceni-2-uroven,Underwear,17.16386373824353
428, _ are a type of underwear worn by women.,Panties,obleceni-2-uroven,Panties,17.16386373824353
428, _ are a type of shoes.,Boots,obleceni-2-uroven,Boots,17.16386373824353
429,"I felt a bit chilly, so I put on a _ .",jacket,obleceni-2-uroven,jacket,15.655185466857143
429,All the businessmen are wearing _ .,suits,obleceni-2-uroven,suits,15.655185466857143
429,She was wearing a blonde _ .,wig,obleceni-2-uroven,wig,15.655185466857143
429,"I don't like wearing skirts, I prefer _ .",pants,obleceni-2-uroven,pants,15.655185466857143
430,I love your _ . When did you have your ears pierced?,earrings,obleceni-2-uroven,earrings,10.82304043929966
430,"A thief tried to steal my _ , but I held it tight.",handbag,obleceni-2-uroven,handbag,10.82304043929966
430,It's a bit cold. I will put on a _ .,pullover,obleceni-2-uroven,pullover,10.82304043929966
431,"He has no hair, so he wears a _ instead.",wig,obleceni-2-uroven,wig,19.802282787849435
431,I have nothing to sleep in. I need a new pair of _ .,pyjamas,obleceni-2-uroven,pyjamas,19.802282787849435
431,I don't usually wear _ jeans to work.,denim,obleceni-2-uroven,denim,19.802282787849435
432,I don't wear sweaters because I don't like _ .,wool,obleceni-2-uroven,wool,12.779706415026137
432,I love your pearl _ .,necklace,obleceni-2-uroven,necklace,12.779706415026137
432,I usually wear _ when I clean the bathroom.,gloves,obleceni-2-uroven,gloves,12.779706415026137
432,I can't walk when I wear high _ .,heels,obleceni-2-uroven,heels,12.779706415026137
433, _ is a vegetable typical for Halloween.,Pumpkin,ovoce-zelenina-2-uroven,Pumpkin,24.467349878832984
433," _ is a fruit like orange, but it's less sweet.",Grapefruit,ovoce-zelenina-2-uroven,Coconut,24.467349878832984
433, _ is a plant with a white root that has a strong sharp taste.,Horseradish,ovoce-zelenina-2-uroven,Horseradish,24.467349878832984
433, _ is a fruit growing on a palm tree.,Coconut,ovoce-zelenina-2-uroven,Grapefruit,24.467349878832984
434,A _ is a fruit like a small orange.,tangerine,ovoce-zelenina-2-uroven,tangerine,9.096018695129073
434,We can use a _ as a snowman's nose.,carrot,ovoce-zelenina-2-uroven,carrot,9.096018695129073
434,A _ is a green fruit with a brown skin.,kiwi,ovoce-zelenina-2-uroven,kiwi,9.096018695129073
435,"A _ is a round fruit with sweet, juicy, yellow flesh, red and yellow skin.",peach,ovoce-zelenina-2-uroven,peach,13.170205938439231
435,Wine is made from _ .,grapes,ovoce-zelenina-2-uroven,grapes,13.170205938439231
435,A _ is a yellow fruit that has a sour juice.,lemon,ovoce-zelenina-2-uroven,lemon,13.170205938439231
435,Coffee is made from coffee _ .,beans,ovoce-zelenina-2-uroven,beans,13.170205938439231
436,We had chicken and mashed _ for lunch.,potatoes,ovoce-zelenina-2-uroven,potatoes,14.463850841243657
436,"A _ is a long, thin green vegetable",cucumber,ovoce-zelenina-2-uroven,cucumber,14.463850841243657
436,A _ is a very small dried bean.,lentil,ovoce-zelenina-2-uroven,lentil,14.463850841243657
436,A _ is a big tropical fruit.,pineapple,ovoce-zelenina-2-uroven,pineapple,14.463850841243657
437," _ is a plant with large, green leaves, usually eaten in salads.",Lettuce,ovoce-zelenina-2-uroven,Lettuce,8.75609489423074
437, _ is a type of herb used to add flavour to food.,Parsley,ovoce-zelenina-2-uroven,Parsley,8.75609489423074
437, _ milkshake is my favourite because I like its yellow colour.,Banana,ovoce-zelenina-2-uroven,Banana,8.75609489423074
438,An _ is a small orange fruit.,apricot,ovoce-zelenina-2-uroven,onion,15.739731938793803
438,"A _ is a hard, pale brown, round bean.",chickpea,ovoce-zelenina-2-uroven,chickpea,15.739731938793803
438,"An _ is an oval, purple vegetable that is white inside.",eggplant,ovoce-zelenina-2-uroven,apricot,15.739731938793803
438,I always cry when I'm chopping an _ .,onion,ovoce-zelenina-2-uroven,eggplant,15.739731938793803
439,"A _ is a small vegetable, usually dark pink and round, that grows underground and is usually eaten uncooked in salads.",radish,ovoce-zelenina-2-uroven,radish,12.554986872985301
439,I made _ soup.,spinach,ovoce-zelenina-2-uroven,spinach,12.554986872985301
439,A _ is a large fruit that we often eat in summer.,watermelon,ovoce-zelenina-2-uroven,watermelon,12.554986872985301
440, _ is a green vegetable.,Broccoli,ovoce-zelenina-2-uroven,Cabbage,9.361067082030488
440, _ is a large oval tropical fruit with a yellow skin and sweet orange flesh.,Papaya,ovoce-zelenina-2-uroven,Papaya,9.361067082030488
440," _ is a large, round vegetable with large green, white, or purple leaves.",Cabbage,ovoce-zelenina-2-uroven,Broccoli,9.361067082030488
441,"You should be careful with the _ , otherwise your clothes will be red.",beetroot,ovoce-zelenina-2-uroven,beetroot,8.383464245022456
441,"We don't have any fresh vegetables, only frozen _ .",peas,ovoce-zelenina-2-uroven,peas,8.383464245022456
441,"Fries can be made not only from potatoes, but also _ .",sweet potatoes,ovoce-zelenina-2-uroven,sweet potatoes,8.383464245022456
442,"We will have a barbecue on Saturday, we will make some meat, but also some vegetables, like _ .",zucchini,ovoce-zelenina-2-uroven,zucchini,7.597605651953218
442,"We will have salad for dinner, there is some lettuce, cucumber and tomatoes, so I will just add some _ and it will be ready.",pepper,ovoce-zelenina-2-uroven,pepper,7.597605651953218
442,A _ is a round fruit with a lot of seeds.,pomegranate,ovoce-zelenina-2-uroven,pomegranate,7.597605651953218
443,J. K. Rowling is a _ .,writer,zamestnani-1-uroven,writer,7.069980497299065
443,My mother works at school. She is a _ .,teacher,zamestnani-1-uroven,teacher,7.069980497299065
443,My dad's job is dangerous. He is a _ .,fireman,zamestnani-1-uroven,fireman,7.069980497299065
444,My father delivers letters every day. He is a _ .,postman,zamestnani-1-uroven,postman,5.906134723768462
444,My brother spends a lot of time in his car. He is a _ .,driver,zamestnani-1-uroven,driver,5.906134723768462
444,My mum works in a hospital. She is a _ .,doctor,zamestnani-1-uroven,doctor,5.906134723768462
445,My father can fly an airplane. He is a _ .,pilot,zamestnani-1-uroven,pilot,5.547547065370612
445,My sister works in a hospital. She is a _ .,nurse,zamestnani-1-uroven,nurse,5.547547065370612
445,My son works in a bank. He is a bank _ .,manager,zamestnani-1-uroven,manager,5.547547065370612
446,I can repair a car. I'm a car _ .,mechanic,zamestnani-1-uroven,mechanic,8.436644570832073
446,My _ can check your teeth.,dentist,zamestnani-1-uroven,dentist,8.436644570832073
446,Is Matouš Ruml your favourite _ ?,actor,zamestnani-1-uroven,actor,8.436644570832073
447,My _ uses a special shampoo.,hairdresser,zamestnani-1-uroven,hairdresser,33.66432032257779
447,She is a great ballet _ .,dancer,zamestnani-1-uroven,dancer,33.66432032257779
447,There is a _ in a black uniform.,policeman,zamestnani-1-uroven,policeman,33.66432032257779
448,Tell the _ I really liked the dinner.,cook,zamestnani-1-uroven,cook,7.042606253713598
448,My dad is a _ . He has got his own company.,businessman,zamestnani-1-uroven,businessman,7.042606253713598
448,I love all the pictures painted by this _ .,painter,zamestnani-1-uroven,painter,7.042606253713598
449, _ work in a laboratory.,Scientists,zamestnani-1-uroven,Scientists,10.722512020109667
449, _ are people who are in an army.,Soldiers,zamestnani-1-uroven,Soldiers,10.722512020109667
449, _ take care of their animals.,Farmers,zamestnani-1-uroven,Farmers,10.722512020109667
450, _ decide about the laws.,Politicians,zamestnani-2-uroven,Politicians,24.13264150434295
450, _ often sell vegetables.,Farmers,zamestnani-2-uroven,Farmers,24.13264150434295
450, _ fight in wars.,Soldiers,zamestnani-2-uroven,Soldiers,24.13264150434295
451,This _ takes really nice pictures.,photographer,zamestnani-1-uroven,photographer,19.1113238567529
451,The _ study biology.,biologists,zamestnani-1-uroven,biologists,19.1113238567529
451,My tooth aches. I should see a _ .,dentist,zamestnani-1-uroven,dentist,19.1113238567529
452,Is this a bus stop? I will ask the _ .,driver,zamestnani-1-uroven,driver,7.263622021692958
452,I am waiting for a letter. Where is the _ ?,postman,zamestnani-1-uroven,postman,7.263622021692958
452,There is a fire! Let's call the _ .,firefighters,zamestnani-1-uroven,firefighters,7.263622021692958
453,"The king needs a picture of himself, so he is looking for a _ .",painter,zamestnani-1-uroven,painter,12.289982334600383
453,There are only three _ in the film.,actors,zamestnani-1-uroven,actors,12.289982334600383
453,I'm ill. I need to see a _ .,doctor,zamestnani-1-uroven,doctor,12.289982334600383
454,The gymnast has got a personal _ .,trainer,zamestnani-1-uroven,trainer,9.799318620042774
454,I know the _ in this restaurant.,cook,zamestnani-1-uroven,cook,9.799318620042774
454,My uncle is a taxi _ .,driver,zamestnani-1-uroven,driver,9.799318620042774
455,My dad often meets the president. He is a _ .,politician,zamestnani-1-uroven,politician,8.415672092981817
455,I love samba. I would like to be a _ .,dancer,zamestnani-1-uroven,dancer,8.415672092981817
455,My friend is an _ . He paints beautiful pictures.,artist,zamestnani-1-uroven,artist,8.415672092981817
456,Karel Čapek was a Czech _ .,writer,zamestnani-1-uroven,writer,8.481388279122845
456,I work at school. I am a _ .,teacher,zamestnani-1-uroven,teacher,8.481388279122845
456,Vincent van Gogh is one of my favourite _ .,artists,zamestnani-1-uroven,artists,8.481388279122845
457,The _ helps the doctor.,nurse,zamestnani-1-uroven,nurse,25.410966291094685
457,I want to exercise more. I need a personal _ .,trainer,zamestnani-1-uroven,trainer,25.410966291094685
457,My hair is ugly. I need to go to the _ 's.,hairdresser,zamestnani-1-uroven,hairdresser,25.410966291094685
458,The _ had a nest on our chimney.,stork,zvirata-mix-3-uroven,stork,16.23437918942505
458,Our sheep has just had a _ .,lamb,zvirata-mix-3-uroven,lamb,16.23437918942505
