problem,sentence,solutions,fullname,pred,certainty
396,That _ smells really bad.,cheese,potraviny-2-uroven,cheese,0.0956023404231806
396,Don’t put too much _ in it.,salt,potraviny-2-uroven,salt,0.0956023404231806
396,I can buy some _ for breakfast.,cereals,potraviny-2-uroven,cereals,0.0956023404231806
397,That _ is made from our tomatoes.,ketchup,potraviny-2-uroven,ketchup,0.13155194429573716
397,Let’s have _ in the park!,picnic,potraviny-2-uroven,picnic,0.13155194429573716
397,I usually eat _ in the morning.,yogurt,potraviny-2-uroven,yogurt,0.13155194429573716
397,I don’t have enough money to have a _ .,steak,potraviny-2-uroven,steak,0.13155194429573716
398,Thanks to my parents my _ was perfect.,childhood,rodina-lide-3-uroven,childhood,0.3050949988193936
398,My mother suspects my father of having a _ .,mistress,rodina-lide-3-uroven,mistress,0.3050949988193936
398,My cousin is my mother's _ .,niece,rodina-lide-3-uroven,niece,0.3050949988193936
398,"I never feel alone, I have got a lot of _ .",relatives,rodina-lide-3-uroven,relatives,0.3050949988193936
399,Her and her boyfriend are a lovely _ .,couple,rodina-lide-3-uroven,couple,0.40979958881730605
399,Our surname is very rare because our _ didn't have many offspring.,ancestors,rodina-lide-3-uroven,ancestors,0.40979958881730605
399,"My uncle isn't married, he's a _ .",bachelor,rodina-lide-3-uroven,bachelor,0.40979958881730605
399,My mum got divorced so we live with my _ .,stepfather,rodina-lide-3-uroven,stepfather,0.40979958881730605
400,My son's wife is my _ .,daughter-in-law,rodina-lide-3-uroven,daughter-in-law,0.23658911201963306
400,"I have to work in the evenings, so we need a _ to look after our daughter.",babysitter,rodina-lide-3-uroven,babysitter,0.23658911201963306
400,The husband of our neighbour died so she is a _ .,widow,rodina-lide-3-uroven,widow,0.23658911201963306
400,We got engaged! This is my _ .,fiancé,rodina-lide-3-uroven,fiancé,0.23658911201963306
401,"After my parents got divorced, my father married Anna, so she is my _ .",stepmother,rodina-lide-3-uroven,stepmother,0.22457783503958414
401,How many _ have you got? A brother and a sister?,siblings,rodina-lide-3-uroven,siblings,0.22457783503958414
401,"Have you got a _ ? If not, my friend Katka is single, I could introduce you.",girlfriend,rodina-lide-3-uroven,girlfriend,0.22457783503958414
401,My aunt's son is my _ .,cousin,rodina-lide-3-uroven,cousin,0.22457783503958414
402,You are very important for our family. Will you be our son's _ ?,godfather,rodina-lide-3-uroven,godfather,0.19395657778462075
402,My father's mother is my _ .,grandmother,rodina-lide-3-uroven,grandmother,0.19395657778462075
402,"My sister cannot talk yet, she is a _ .",toddler,rodina-lide-3-uroven,toddler,0.19395657778462075
402,My mother cheated on my father. She has had a _ for 2 years.,lover,rodina-lide-3-uroven,lover,0.19395657778462075
403,"My _ with my mother is really good, I love her.",relationship,rodina-lide-3-uroven,relationship,0.27947268965451716
403,My daughter's husband is my _ .,son-in-law,rodina-lide-3-uroven,son-in-law,0.27947268965451716
403,My mother doesn't understand the emotional problems of _ .,adolescents,rodina-lide-3-uroven,adolescents,0.27947268965451716
403,My cousins had an unhappy _ because their parents had a car accident.,childhood,rodina-lide-3-uroven,childhood,0.27947268965451716
404,My husband's sister is my _ .,sister-in-law,rodina-lide-3-uroven,sister-in-law,0.21081811093439012
404,Marek's sister came over on Saturday with all her _ .,offspring,rodina-lide-3-uroven,offspring,0.21081811093439012
404,"The two brothers are identical, I think they are _ .",twins,rodina-lide-3-uroven,twins,0.21081811093439012
404,This is very _ behaviour. You should try to be more responsible.,juvenile,rodina-lide-3-uroven,juvenile,0.21081811093439012
405,"My daughter has just had a child, he is my _ .",grandson,rodina-lide-3-uroven,grandson,0.17705271719608656
405,I cannot sleep at nights because my _ is very loud.,roommate,rodina-lide-3-uroven,roommate,0.17705271719608656
405,"Even though they had a large family, the king still had no son and _ .",heir,rodina-lide-3-uroven,heir,0.17705271719608656
405,I promised the _ that we would be home by midnight so that she could go home.,babysitter,rodina-lide-3-uroven,babysitter,0.17705271719608656
406,Is this girl your friend or your _ ?,relative,rodina-lide-3-uroven,relative,0.10549475305788178
406,My son's wife is my _ .,daughter-in-law,rodina-lide-3-uroven,daughter-in-law,0.10549475305788178
406,A _ is a boy who has got a godparent.,godson,rodina-lide-3-uroven,godson,0.10549475305788178
406,My sister's son is my _ .,nephew,rodina-lide-3-uroven,nephew,0.10549475305788178
407,What do you know about their _ ? Were they warriors?,ancestors,rodina-lide-3-uroven,ancestors,0.4583812867216954
407,My mother's new husband is my _ .,stepfather,rodina-lide-3-uroven,stepfather,0.4583812867216954
407,Whose child is this newborn _ ?,infant,rodina-lide-3-uroven,infant,0.4583812867216954
407,A _ is an old person who receives a pension.,pensioner,rodina-lide-3-uroven,pensioner,0.4583812867216954
408,An elderly _ live next door.,couple,rodina-lide-3-uroven,couple,0.33141701196154233
408,My brother's daughter is my _ .,niece,rodina-lide-3-uroven,niece,0.33141701196154233
408,It was at the Honza's party that I first made his _ .,acquaintance,rodina-lide-3-uroven,acquaintance,0.33141701196154233
408,My _ go to work every day.,spouse,rodina-lide-3-uroven,spouse,0.33141701196154233
409,Have you got a girlfriend or are you _ ?,single,rodina-lide-3-uroven,single,0.6820161634503743
409,Have you got any _ or are you an only child?,siblings,rodina-lide-3-uroven,siblings,0.6820161634503743
409,I became an _ when my parents died.,orphan,rodina-lide-3-uroven,orphan,0.6820161634503743
409,They had a long and happy _ .,marriage,rodina-lide-3-uroven,marriage,0.6820161634503743
410,"Her husband died 2 years ago, so she is a _ .",widow,rodina-lide-3-uroven,widow,0.2864397906536901
410,"His name is Martin, but his friends use the _ Maugli.",nickname,rodina-lide-3-uroven,nickname,0.2864397906536901
410,Being a grandmother is really nice. I am very proud of my _ .,grandchildren,rodina-lide-3-uroven,grandchildren,0.2864397906536901
410,Thanks to the marriage of my mother with her new husband I got a new _ .,stepbrother,rodina-lide-3-uroven,stepbrother,0.2864397906536901
411,My uncle's daughter is my _ .,cousin,rodina-lide-3-uroven,mother-in-law,0.08855993222693416
411,My husband's mother is my _ .,mother-in-law,rodina-lide-3-uroven,cousin,0.08855993222693416
411,"She said yes! So, she is my _ now.",fiancée,rodina-lide-3-uroven,fiancée,0.08855993222693416
411,I don't have enough money to pay for the room on my own. I need to find a _ .,roommate,rodina-lide-3-uroven,roommate,0.08855993222693416
412,They were friends before they became _ .,lovers,rodina-lide-2-uroven,lovers,0.48183203884164444
412,My husband's brother is my _ .,brother-in-law,rodina-lide-2-uroven,brother-in-law,0.48183203884164444
412,Being an _ means to be over 18 years old.,adult,rodina-lide-2-uroven,adult,0.48183203884164444
412,The youngest girls are so close in age they look like _ .,twins,rodina-lide-2-uroven,twins,0.48183203884164444
413,It is hot. I want to put on _ .,shorts,obleceni-1-uroven,shorts,0.30010088377192856
413,Put on the _ . It's raining.,raincoat,obleceni-1-uroven,raincoat,0.30010088377192856
413,It's cold. I will put on a _ .,cap,obleceni-1-uroven,cap,0.30010088377192856
414,"Is she married? –Yes, she is. There is a _ on her finger.",ring,obleceni-1-uroven,ring,0.6128337866050669
414,Let's go to the swimming pool. Put your _ on.,swimsuit,obleceni-1-uroven,swimsuit,0.6128337866050669
414,Put the _ on your foot.,sock,obleceni-1-uroven,sock,0.6128337866050669
415,"If you want to ride a bike, put a _ on.",helmet,obleceni-1-uroven,helmet,0.5393761659416381
415,The pretty girl is wearing a red _ .,dress,obleceni-1-uroven,dress,0.5393761659416381
415,I can't see anything. Where are my _ ?,glasses,obleceni-1-uroven,glasses,0.5393761659416381
416,"I don't like wearing skirts, I prefer _ .",trousers,obleceni-1-uroven,trousers,0.4913329383641983
416,Men never wear a _ .,bra,obleceni-1-uroven,bra,0.4913329383641983
416,Put the _ on your feet.,sandals,obleceni-1-uroven,sandals,0.4913329383641983
417,You look pretty. Is it a dress or a _ and a T-shirt?,skirt,obleceni-1-uroven,skirt,0.29535468307152885
417,I'm wearing a _ because it's cold.,sweater,obleceni-1-uroven,sweater,0.29535468307152885
417,"He's going to a wedding, so he is wearing a _ .",tie,obleceni-1-uroven,tie,0.29535468307152885
418,It's cold outside. Put a _ on.,coat,obleceni-1-uroven,coat,0.36314258414095685
418,"I'm going to the shop, so I need a _ .",bag,obleceni-1-uroven,bag,0.36314258414095685
418,"I don't usually wear shirts, I prefer _ .",T-shirts,obleceni-1-uroven,T-shirts,0.36314258414095685
419,In some school students wear _ .,uniforms,obleceni-1-uroven,uniforms,0.4714830959679132
419,"Excuse me, what's the time? I don't have my _ .",watch,obleceni-1-uroven,watch,0.4714830959679132
419,It's sunny. I will put a _ on my head.,cap,obleceni-1-uroven,cap,0.4714830959679132
420,"You never wear skirts, you always wear _ .",jeans,obleceni-1-uroven,jeans,0.4243179908434925
420,The man is very elegant. He always wears a suit and a _ .,hat,obleceni-1-uroven,hat,0.4243179908434925
420,It's sunny. I will put sun _ on.,glasses,obleceni-1-uroven,glasses,0.4243179908434925
421,Waiters usually wear a white _ .,shirt,obleceni-1-uroven,shirt,0.5385360252089468
421,Rallye drivers wear a _ in their cars.,helmet,obleceni-1-uroven,helmet,0.5385360252089468
421,Men usually don't wear _ .,skirts,obleceni-1-uroven,skirts,0.5385360252089468
422,I love the _ you have got on your finger.,ring,obleceni-1-uroven,ring,0.6320051116624646
422,Why are you wearing a _ ? It's not raining.,raincoat,obleceni-1-uroven,raincoat,0.6320051116624646
422,Put your _ on. The floor is dirty.,shoes,obleceni-1-uroven,shoes,0.6320051116624646
423,I love the _ on your wrist.,bracelet,obleceni-2-uroven,bracelet,0.22554742368374667
423,Your blouse is very soft. Is it made from _ ?,silk,obleceni-2-uroven,silk,0.22554742368374667
423,I always sleep in _ .,pyjamas,obleceni-2-uroven,pyjamas,0.22554742368374667
423,You have got nice hair. You don't have to wear a _ .,wig,obleceni-2-uroven,wig,0.22554742368374667
424,"I'm sorry, I can't pay for the lunch. I lost my _ .",wallet,obleceni-2-uroven,wallet,0.2006258234031706
424,These trousers are too big. I need a _ .,belt,obleceni-2-uroven,belt,0.2006258234031706
424,It's so cold. I will put my _ on.,gloves,obleceni-2-uroven,gloves,0.2006258234031706
424,Will you wear a _ to the wedding?,suit,obleceni-2-uroven,suit,0.2006258234031706
425,The _ are too long. You had better roll them up or you'll get them dirty.,sleeves,obleceni-2-uroven,sleeves,0.2738995284758655
425,She is wearing a skirt and _ .,tights,obleceni-2-uroven,tights,0.2738995284758655
425,It's raining. I'll put up my _ .,hood,obleceni-2-uroven,hood,0.2738995284758655
426,I love your new _ jacket.,leather,obleceni-2-uroven,leather,0.594415857762113
426,I usually wear a dress and _ for a night out.,heels,obleceni-2-uroven,heels,0.594415857762113
426,"You shouldn't have your phone in your _ , someone could easily steal it.",pocket,obleceni-2-uroven,pocket,0.594415857762113
427,It's really cold. I will buy an _ .,overcoat,obleceni-2-uroven,overcoat,0.5826309010066392
427,A _ is a shirt for a woman or girl.,blouse,obleceni-2-uroven,blouse,0.5826309010066392
427,"Tie up your _ , Vašek.",shoelaces,obleceni-2-uroven,shoelaces,0.5826309010066392
428, _ is a type of clothes that people wart under other clothes.,Underwear,obleceni-2-uroven,Underwear,0.35465516056697755
428, _ are a type of underwear worn by women.,Panties,obleceni-2-uroven,Panties,0.35465516056697755
428, _ are a type of shoes.,Boots,obleceni-2-uroven,Boots,0.35465516056697755
429,"I felt a bit chilly, so I put on a _ .",jacket,obleceni-2-uroven,jacket,0.335642821804835
429,All the businessmen are wearing _ .,suits,obleceni-2-uroven,suits,0.335642821804835
429,She was wearing a blonde _ .,wig,obleceni-2-uroven,wig,0.335642821804835
429,"I don't like wearing skirts, I prefer _ .",pants,obleceni-2-uroven,pants,0.335642821804835
430,I love your _ . When did you have your ears pierced?,earrings,obleceni-2-uroven,earrings,0.40367558492610295
430,"A thief tried to steal my _ , but I held it tight.",handbag,obleceni-2-uroven,handbag,0.40367558492610295
430,It's a bit cold. I will put on a _ .,pullover,obleceni-2-uroven,pullover,0.40367558492610295
431,"He has no hair, so he wears a _ instead.",wig,obleceni-2-uroven,wig,0.5525283271680898
431,I have nothing to sleep in. I need a new pair of _ .,pyjamas,obleceni-2-uroven,pyjamas,0.5525283271680898
431,I don't usually wear _ jeans to work.,denim,obleceni-2-uroven,denim,0.5525283271680898
432,I don't wear sweaters because I don't like _ .,wool,obleceni-2-uroven,wool,0.32626014089164773
432,I love your pearl _ .,necklace,obleceni-2-uroven,necklace,0.32626014089164773
432,I usually wear _ when I clean the bathroom.,gloves,obleceni-2-uroven,gloves,0.32626014089164773
432,I can't walk when I wear high _ .,heels,obleceni-2-uroven,heels,0.32626014089164773
433, _ is a vegetable typical for Halloween.,Pumpkin,ovoce-zelenina-2-uroven,Pumpkin,0.09396181209448969
433," _ is a fruit like orange, but it's less sweet.",Grapefruit,ovoce-zelenina-2-uroven,Coconut,0.09396181209448969
433, _ is a plant with a white root that has a strong sharp taste.,Horseradish,ovoce-zelenina-2-uroven,Horseradish,0.09396181209448969
433, _ is a fruit growing on a palm tree.,Coconut,ovoce-zelenina-2-uroven,Grapefruit,0.09396181209448969
434,A _ is a fruit like a small orange.,tangerine,ovoce-zelenina-2-uroven,tangerine,0.24501106481841523
434,We can use a _ as a snowman's nose.,carrot,ovoce-zelenina-2-uroven,carrot,0.24501106481841523
434,A _ is a green fruit with a brown skin.,kiwi,ovoce-zelenina-2-uroven,kiwi,0.24501106481841523
435,"A _ is a round fruit with sweet, juicy, yellow flesh, red and yellow skin.",peach,ovoce-zelenina-2-uroven,peach,0.22558445555029066
435,Wine is made from _ .,grapes,ovoce-zelenina-2-uroven,grapes,0.22558445555029066
435,A _ is a yellow fruit that has a sour juice.,lemon,ovoce-zelenina-2-uroven,lemon,0.22558445555029066
435,Coffee is made from coffee _ .,beans,ovoce-zelenina-2-uroven,beans,0.22558445555029066
436,We had chicken and mashed _ for lunch.,potatoes,ovoce-zelenina-2-uroven,potatoes,0.16977524671991237
436,"A _ is a long, thin green vegetable",cucumber,ovoce-zelenina-2-uroven,cucumber,0.16977524671991237
436,A _ is a very small dried bean.,lentil,ovoce-zelenina-2-uroven,lentil,0.16977524671991237
436,A _ is a big tropical fruit.,pineapple,ovoce-zelenina-2-uroven,pineapple,0.16977524671991237
437," _ is a plant with large, green leaves, usually eaten in salads.",Lettuce,ovoce-zelenina-2-uroven,Lettuce,0.231917666489705
437, _ is a type of herb used to add flavour to food.,Parsley,ovoce-zelenina-2-uroven,Parsley,0.231917666489705
437, _ milkshake is my favourite because I like its yellow colour.,Banana,ovoce-zelenina-2-uroven,Banana,0.231917666489705
438,An _ is a small orange fruit.,apricot,ovoce-zelenina-2-uroven,apricot,0.11899127993388241
438,"A _ is a hard, pale brown, round bean.",chickpea,ovoce-zelenina-2-uroven,chickpea,0.11899127993388241
438,"An _ is an oval, purple vegetable that is white inside.",eggplant,ovoce-zelenina-2-uroven,eggplant,0.11899127993388241
438,I always cry when I'm chopping an _ .,onion,ovoce-zelenina-2-uroven,onion,0.11899127993388241
439,"A _ is a small vegetable, usually dark pink and round, that grows underground and is usually eaten uncooked in salads.",radish,ovoce-zelenina-2-uroven,radish,0.35321440860831405
439,I made _ soup.,spinach,ovoce-zelenina-2-uroven,spinach,0.35321440860831405
439,A _ is a large fruit that we often eat in summer.,watermelon,ovoce-zelenina-2-uroven,watermelon,0.35321440860831405
440, _ is a green vegetable.,Broccoli,ovoce-zelenina-2-uroven,Broccoli,0.2628852808183195
440, _ is a large oval tropical fruit with a yellow skin and sweet orange flesh.,Papaya,ovoce-zelenina-2-uroven,Papaya,0.2628852808183195
440," _ is a large, round vegetable with large green, white, or purple leaves.",Cabbage,ovoce-zelenina-2-uroven,Cabbage,0.2628852808183195
441,"You should be careful with the _ , otherwise your clothes will be red.",beetroot,ovoce-zelenina-2-uroven,beetroot,0.23202202436144495
441,"We don't have any fresh vegetables, only frozen _ .",peas,ovoce-zelenina-2-uroven,peas,0.23202202436144495
441,"Fries can be made not only from potatoes, but also _ .",sweet potatoes,ovoce-zelenina-2-uroven,sweet potatoes,0.23202202436144495
442,"We will have a barbecue on Saturday, we will make some meat, but also some vegetables, like _ .",zucchini,ovoce-zelenina-2-uroven,zucchini,0.2038906123014694
442,"We will have salad for dinner, there is some lettuce, cucumber and tomatoes, so I will just add some _ and it will be ready.",pepper,ovoce-zelenina-2-uroven,pepper,0.2038906123014694
442,A _ is a round fruit with a lot of seeds.,pomegranate,ovoce-zelenina-2-uroven,pomegranate,0.2038906123014694
443,J. K. Rowling is a _ .,writer,zamestnani-1-uroven,writer,0.34911258118845157
443,My mother works at school. She is a _ .,teacher,zamestnani-1-uroven,teacher,0.34911258118845157
443,My dad's job is dangerous. He is a _ .,fireman,zamestnani-1-uroven,fireman,0.34911258118845157
444,My father delivers letters every day. He is a _ .,postman,zamestnani-1-uroven,postman,0.27203894850001487
444,My brother spends a lot of time in his car. He is a _ .,driver,zamestnani-1-uroven,driver,0.27203894850001487
444,My mum works in a hospital. She is a _ .,doctor,zamestnani-1-uroven,doctor,0.27203894850001487
445,My father can fly an airplane. He is a _ .,pilot,zamestnani-1-uroven,pilot,0.4184463132703903
445,My sister works in a hospital. She is a _ .,nurse,zamestnani-1-uroven,nurse,0.4184463132703903
445,My son works in a bank. He is a bank _ .,manager,zamestnani-1-uroven,manager,0.4184463132703903
446,I can repair a car. I'm a car _ .,mechanic,zamestnani-1-uroven,mechanic,0.4867267319559309
446,My _ can check your teeth.,dentist,zamestnani-1-uroven,dentist,0.4867267319559309
446,Is Matouš Ruml your favourite _ ?,actor,zamestnani-1-uroven,actor,0.4867267319559309
447,My _ uses a special shampoo.,hairdresser,zamestnani-1-uroven,hairdresser,0.5862227617698079
447,She is a great ballet _ .,dancer,zamestnani-1-uroven,dancer,0.5862227617698079
447,There is a _ in a black uniform.,policeman,zamestnani-1-uroven,policeman,0.5862227617698079
448,Tell the _ I really liked the dinner.,cook,zamestnani-1-uroven,cook,0.4172069311046057
448,My dad is a _ . He has got his own company.,businessman,zamestnani-1-uroven,businessman,0.4172069311046057
448,I love all the pictures painted by this _ .,painter,zamestnani-1-uroven,painter,0.4172069311046057
449, _ work in a laboratory.,Scientists,zamestnani-1-uroven,Scientists,0.4921807442130893
449, _ are people who are in an army.,Soldiers,zamestnani-1-uroven,Soldiers,0.4921807442130893
449, _ take care of their animals.,Farmers,zamestnani-1-uroven,Farmers,0.4921807442130893
450, _ decide about the laws.,Politicians,zamestnani-2-uroven,Politicians,0.37701681617762284
450, _ often sell vegetables.,Farmers,zamestnani-2-uroven,Farmers,0.37701681617762284
450, _ fight in wars.,Soldiers,zamestnani-2-uroven,Soldiers,0.37701681617762284
451,This _ takes really nice pictures.,photographer,zamestnani-1-uroven,photographer,0.730356796316706
451,The _ study biology.,biologists,zamestnani-1-uroven,biologists,0.730356796316706
451,My tooth aches. I should see a _ .,dentist,zamestnani-1-uroven,dentist,0.730356796316706
452,Is this a bus stop? I will ask the _ .,driver,zamestnani-1-uroven,driver,0.3883202356023886
452,I am waiting for a letter. Where is the _ ?,postman,zamestnani-1-uroven,postman,0.3883202356023886
452,There is a fire! Let's call the _ .,firefighters,zamestnani-1-uroven,firefighters,0.3883202356023886
453,"The king needs a picture of himself, so he is looking for a _ .",painter,zamestnani-1-uroven,painter,0.5811260677603572
453,There are only three _ in the film.,actors,zamestnani-1-uroven,actors,0.5811260677603572
453,I'm ill. I need to see a _ .,doctor,zamestnani-1-uroven,doctor,0.5811260677603572
454,The gymnast has got a personal _ .,trainer,zamestnani-1-uroven,trainer,0.6177439240697498
454,I know the _ in this restaurant.,cook,zamestnani-1-uroven,cook,0.6177439240697498
454,My uncle is a taxi _ .,driver,zamestnani-1-uroven,driver,0.6177439240697498
455,My dad often meets the president. He is a _ .,politician,zamestnani-1-uroven,politician,0.4847060292214177
455,I love samba. I would like to be a _ .,dancer,zamestnani-1-uroven,dancer,0.4847060292214177
455,My friend is an _ . He paints beautiful pictures.,artist,zamestnani-1-uroven,artist,0.4847060292214177
456,Karel Čapek was a Czech _ .,writer,zamestnani-1-uroven,writer,0.5037176407422235
456,I work at school. I am a _ .,teacher,zamestnani-1-uroven,teacher,0.5037176407422235
456,Vincent van Gogh is one of my favourite _ .,artists,zamestnani-1-uroven,artists,0.5037176407422235
457,The _ helps the doctor.,nurse,zamestnani-1-uroven,nurse,0.5707832371830248
457,I want to exercise more. I need a personal _ .,trainer,zamestnani-1-uroven,trainer,0.5707832371830248
457,My hair is ugly. I need to go to the _ 's.,hairdresser,zamestnani-1-uroven,hairdresser,0.5707832371830248
458,The _ had a nest on our chimney.,stork,zvirata-mix-3-uroven,stork,0.1640905737266789
458,Our sheep has just had a _ .,lamb,zvirata-mix-3-uroven,lamb,0.1640905737266789
458,A _ is a wild animal of the cat family with pointed ears.,lynx,zvirata-mix-3-uroven,lynx,0.1640905737266789
458,A _ is a colourful bird.,parrot,zvirata-mix-3-uroven,parrot,0.1640905737266789
459,"It's horrible, we have got _ in our house, do you know how to get rid of them?",cockroaches,zvirata-mix-3-uroven,centipedes,0.06401840123209558
459,"Do you know that _ are large, black birds with a loud cry?",crows,zvirata-mix-3-uroven,crows,0.06401840123209558
459,"Wow, look, how many legs, do you think, the _ have got?",centipedes,zvirata-mix-3-uroven,cockroaches,0.06401840123209558
459,"Look, are these _ or rabbits?",hares,zvirata-mix-3-uroven,hares,0.06401840123209558
460,The _ is a large bird that eats the flesh of dead animals.,vulture,zvirata-mix-3-uroven,vulture,0.06488685447166022
460,"Look, it has got a bread, it must be a _ .",billy goat,zvirata-mix-3-uroven,ostrich,0.06488685447166022
460,Did you know that the _ is the fastest animal on two legs?,ostrich,zvirata-mix-3-uroven,billy goat,0.06488685447166022
460,Are you afraid of all snakes or just the _ ?,viper,zvirata-mix-3-uroven,viper,0.06488685447166022
461,A _ is a white bird often used as a symbol of love.,dove,zvirata-mix-3-uroven,dove,0.17007869691671235
461,A _ is a very large sea mammal.,whale,zvirata-mix-3-uroven,whale,0.17007869691671235
461,The horse I rode was a _ .,mare,zvirata-mix-3-uroven,mare,0.17007869691671235
461,I didn't like living in the countryside because the neighbour's _ woke me up every morning.,cock,zvirata-mix-3-uroven,cock,0.17007869691671235
462,Can you hear it? It must be a _ ?,cuckoo,zvirata-mix-3-uroven,badger,0.10630148082094486
462,This _ will develop into a beautiful butterfly.,caterpillar,zvirata-mix-3-uroven,caterpillar,0.10630148082094486
462,Did you know that the _ lives underground and comes out to feed at night?,badger,zvirata-mix-3-uroven,cuckoo,0.10630148082094486
462,Have you ever eaten a _ ? The French eat them regularly.,snail,zvirata-mix-3-uroven,snail,0.10630148082094486
463,The _ is a bird that hunts at night.,owl,zvirata-mix-3-uroven,owl,0.21699176987384583
463,It's interesting that the _ is a mammal but it can swim well.,otter,zvirata-mix-3-uroven,otter,0.21699176987384583
463,A _ is a small insect that feeds on blood.,flea,zvirata-mix-3-uroven,flea,0.21699176987384583
463,Our cow has just had a _ .,calf,zvirata-mix-3-uroven,calf,0.21699176987384583
464,I don't know why _ often nests under my roof.,swallows,zvirata-mix-3-uroven,swallows,0.07650772835347022
464,"The forest was full of insect, we saw, for example, _ .",beetles,zvirata-mix-3-uroven,beetles,0.07650772835347022
464,Big cities are full of _ .,pigeons,zvirata-mix-3-uroven,pigeons,0.07650772835347022
464,"When we sailed along the coast, we saw _ .",dolphins,zvirata-mix-3-uroven,dolphins,0.07650772835347022
465,What's the difference between a crow and a _ ?,blackbird,zvirata-mix-3-uroven,parrot,0.11061674093537548
465,There was a huge bird. I think it was an _ .,eagle,zvirata-mix-3-uroven,eagle,0.11061674093537548
465,I'm afraid of being bitten by a _ .,snake,zvirata-mix-3-uroven,snake,0.11061674093537548
465,The _ is a tropical bird.,parrot,zvirata-mix-3-uroven,blackbird,0.11061674093537548
466, _ live in highly organized social groups.,Ants,zvirata-mix-2-uroven,Ants,0.1104095380688585
466, _ die after they sting people.,Bees,zvirata-mix-2-uroven,Bees,0.1104095380688585
466, _ are very intelligent animals.,Dolphins,zvirata-mix-2-uroven,Dolphins,0.1104095380688585
466, _ are birds whose meat is often eaten.,Pheasants,zvirata-mix-2-uroven,Pheasants,0.1104095380688585
467,The _ is a large white bird with very long legs that walks in water to find its food.,stork,zvirata-mix-3-uroven,stork,0.12352949749074912
467,Our _ can't walk properly yet.,puppy,zvirata-mix-3-uroven,puppy,0.12352949749074912
467,A _ is an animal that has got black rings on its long tail.,raccoon,zvirata-mix-3-uroven,raccoon,0.12352949749074912
467,Marek got stung by a _ yesterday.,wasp,zvirata-mix-3-uroven,wasp,0.12352949749074912
468,Why do _ come out after the rain?,snails,zvirata-mix-3-uroven,snails,0.09459726973728715
468,What kind of _ make nets?,spiders,zvirata-mix-3-uroven,spiders,0.09459726973728715
468,I think _ have got the nicest tails.,peacocks,zvirata-mix-3-uroven,peacocks,0.09459726973728715
468,Did you know that _ are the largest members of the dog family?,wolves,zvirata-mix-3-uroven,wolves,0.09459726973728715
469,How do you get rid of the _ nest?,wasp,zvirata-mix-3-uroven,wasp,0.13330651315136124
469,Did you know that the spots of a _ are supposed to warn potential predators?,ladybird,zvirata-mix-3-uroven,ladybird,0.13330651315136124
469,The _ runs very fast thanks to its thin legs.,antelope,zvirata-mix-3-uroven,antelope,0.13330651315136124
469,An _ has got a trunk.,elephant,zvirata-mix-3-uroven,elephant,0.13330651315136124
470,We will walk along the river and we will feed _ .,ducks,zvirata-mix-3-uroven,ducks,0.08439758222570934
470,An interesting fact about _ is that they have stable personality types.,chimpanzees,zvirata-mix-3-uroven,hedgehogs,0.08439758222570934
470,Pandas are mammals similar to _ that lives in forests in China.,bears,zvirata-mix-3-uroven,chimpanzees,0.08439758222570934
470,We often draw _ with apples on their back.,hedgehogs,zvirata-mix-3-uroven,bears,0.08439758222570934
471, _ spend some of their lives in the water and some of it on land.,Seals,zvirata-mix-3-uroven,Seals,0.05986453866125415
471, _ can be used as a symbol of peace.,Doves,zvirata-mix-3-uroven,Doves,0.05986453866125415
471, _ are birds that don't fly.,Penguins,zvirata-mix-3-uroven,Bats,0.05986453866125415
471, _ are small animals like mice with wings that fly.,Bats,zvirata-mix-3-uroven,Penguins,0.05986453866125415
472,"There was a red _ in our garden yesterday, is it dangerous?",fox,zvirata-mix-3-uroven,fox,0.03091847007100758
472,"A _ is a small, red beetle.",ladybird,zvirata-mix-3-uroven,ladybird,0.03091847007100758
472,"We've got four birds, three ducks and a _ .",goose,zvirata-mix-3-uroven,goose,0.03091847007100758
472,Is this a mouse or a _ ?,rat,zvirata-mix-3-uroven,rat,0.03091847007100758
472,"Oh no, our dog has got _ .",fleas,zvirata-mix-3-uroven,fleas,0.03091847007100758
473,Our cat has just had _ .,kittens,zvirata-mix-2-uroven,kittens,0.17523927821014912
473,Did you know that _ live partly in the sea and partly on the land?,seals,zvirata-mix-2-uroven,seals,0.17523927821014912
473,I am afraid that we have got _ .,rats,zvirata-mix-2-uroven,rats,0.17523927821014912
473,There were many _ on the flowers.,butterflies,zvirata-mix-2-uroven,butterflies,0.17523927821014912
474,We saw a red _ in the forest.,fox,zvirata-mix-2-uroven,fox,0.09887227972609836
474,We saw three _ at night.,hedgehogs,zvirata-mix-2-uroven,spiders,0.09887227972609836
474,There must be some _ in my room because there was a web in the corner.,spiders,zvirata-mix-2-uroven,hedgehogs,0.09887227972609836
474,The _ jumped into the water.,frogs,zvirata-mix-2-uroven,frogs,0.09887227972609836
475,"When we were in France, we had _ for dinner.",snail,zvirata-mix-2-uroven,snail,0.1707826335115632
475,A _ is a snake.,viper,zvirata-mix-2-uroven,viper,0.1707826335115632
475,The _ turns nectar into honey.,bee,zvirata-mix-2-uroven,bee,0.1707826335115632
475,Our dog has just had _ .,puppies,zvirata-mix-2-uroven,puppies,0.1707826335115632
476,A _ is a red beetle that is round and has black spots,ladybird,zvirata-mix-2-uroven,ladybird,0.13736493986015183
