id;parent;weight;exercise;type;featured;otherPs;predPs;followPs;similarPs;alternativePs;evaluation;grade;class;topic;examples;url;specs;created;visible;ordering
1541;165;1;18;combined;0;1433,1370,1400,1403,2088;;;;;medalBased;2;8;;;uzemicka-slovesa-mix-2-uroven;;2018-11-30 16:11:14;1;0
1542;165;1;18;combined;0;1398,1370,1976;;;;;medalBased;3;10;;;uzemicka-slovesa-mix-3-uroven;;2018-11-30 16:11:14;1;0
1543;235;1;18;combined;0;1383,1371,2052;;;;;medalBased;1;6;;;uzemicka-pridavna-jmena-mix-1-uroven;;2018-11-30 16:11:14;1;0
1544;235;1;18;combined;0;1405,1372,2098;;;;;medalBased;2;8;;;uzemicka-pridavna-jmena-mix-2-uroven;;2018-11-30 16:11:14;1;0
1545;236;1;18;combined;0;1435,1436,1437,1438;;;;;medalBased;2;9;;;uzemicka-prislovce-mix-2-uroven;;2018-11-30 16:11:14;1;0
1546;160;1;18;combined;0;1349,1353;;;;;medalBased;1;5;;;uzemicka-zvirata-mix-1-uroven;;2018-11-30 16:12:18;1;0
1547;160;1;18;combined;0;1350,1352,1354;;;;;medalBased;2;8;;;uzemicka-zvirata-mix-2-uroven;;2018-11-30 16:12:18;1;0
1548;166;1;10;combined;0;347,374,348,406;;;;;medalBased;2;9;;;zavody-quantity-mix-2-uroven;;2018-11-30 16:15:18;1;0
1549;167;1;10;combined;0;355, 361, 381, 383, 384;;;;;medalBased;2;9;;;zavody-modal-verbs-mix-2-uroven;;2018-11-30 16:15:18;1;0
1550;167;1;10;combined;0;362, 382, 385;;;;;medalBased;3;10;;;zavody-modal-verbs-mix-3-uroven;;2018-11-30 16:15:18;1;0
1551;158;1;10;combined;0;400,371,396,372;;;;;medalBased;2;9;;;zavody-prepositions-mix-2-uroven;;2018-11-30 16:15:18;1;0
1552;168;1;10;combined;0;375, 376, 343, 394;;;;;medalBased;2;7;;;zavody-adjectives-and-adverbs-2-uroven;;2018-11-30 16:15:18;1;0
1553;156;1;10;combined;0;344,402;;;;;medalBased;1;5;;;zavody-be-have-do-mix-1-uroven;;2018-11-30 16:15:18;1;0
1554;155;1;10;combined;0;350,403,414;;;;;medalBased;1;6;;;zavody-tenses-mix-1-uroven;;2018-11-30 16:15:18;1;0
1555;155;1;10;combined;0;1452,364,352,354,353,378,411,412,1893,1892;;;;;medalBased;2;9;;;zavody-tenses-mix-2-uroven;;2018-11-30 16:15:18;1;0
1556;155;1;10;combined;0;365,377,415,416,413,1891;;;;;medalBased;3;10;;;zavody-tenses-mix-3-uroven;;2018-11-30 16:15:18;1;0
1557;157;1;10;combined;0;1023,408,409;;;;;medalBased;3;10;;;zavody-plurals-mix-3-uroven;;2018-11-30 16:15:18;1;0
1558;237;1;10;combined;0;1022,392;;;;;medalBased;1;6;;;zavody-pronouns-mix-1-uroven;;2018-11-30 16:15:18;1;0
1559;238;1;10;combined;0;357,386,356;;;;;medalBased;3;10;;;zavody-conditionals-3-uroven;;2018-11-30 16:15:18;1;0
1560;166;1;10;combined;0;1039,407;;;;;medalBased;1;7;;;zavody-quantity-mix-3-uroven;;2018-11-30 16:15:18;1;0
1561;239;1;10;combined;0;358,389,388;;;;;medalBased;3;10;;;zavody-verb-patterns-mix-3-uroven;;2018-11-30 16:15:18;1;0
1562;154;1;10;combined;0;367,369;;;;;medalBased;2;10;;;zavody-phrasal-verbes-mix-2-uroven;;2018-11-30 16:15:18;1;0
1563;154;1;10;combined;0;368,370;;;;;medalBased;3;0;;;zavody-phrasal-verbes-mix-3-uroven;;2018-11-30 16:15:18;0;0
1564;240;1;10;combined;0;366,342;;;;;medalBased;2;8;;;zavody-questions-mix-2-uroven;;2018-11-30 16:15:18;1;0
1565;85;1;12;combined;0;341;;;;;medalBased;2;5;;;tymovka-definite-article-2-uroven;;2018-11-30 16:18:41;1;0
1566;138;1;12;combined;0;342;;;;;medalBased;2;7;;;tymovka-wh-questions-2-uroven;;2018-11-30 16:18:41;1;0
1567;126;1;12;combined;0;343;;;;;medalBased;2;9;;;tymovka-demonstrative-sentences-2-uroven;;2018-11-30 16:18:41;1;0
1568;88;1;12;combined;0;344;;;;;medalBased;1;4;;;tymovka-present-simple-tense-verbs-to-be-to-have-to-do-1-uroven;;2018-11-30 16:18:41;1;0
1569;131;1;12;combined;0;347;;;;;medalBased;2;8;;;tymovka-determiners-few-little-much-many-2-uroven;;2018-11-30 16:18:41;1;0
1570;133;1;12;combined;0;348;;;;;medalBased;2;6;;;tymovka-determiners-some-any-2-uroven;;2018-11-30 16:18:41;1;0
1571;118;1;12;combined;0;349;;;;;medalBased;1;6;;;tymovka-prepositions-of-time-1-uroven;;2018-11-30 16:18:41;1;0
1572;92;1;12;combined;0;350;;;;;medalBased;1;4;;;tymovka-present-simple-tense-1-uroven;;2018-11-30 16:18:41;1;0
1573;96;1;12;combined;0;352;;;;;medalBased;2;7;;;tymovka-past-continuous-tense-2-uroven;;2018-11-30 16:18:41;1;0
1574;98;1;12;combined;0;353;;;;;medalBased;2;9;;;tymovka-present-perfect-tense-2-uroven;;2018-11-30 16:18:41;1;0
1575;97;1;12;combined;0;354;;;;;medalBased;2;8;;;tymovka-future-simple-tense-2-uroven;;2018-11-30 16:18:41;1;0
1576;101;1;12;combined;0;355;;;;;medalBased;2;9;;;tymovka-modals-and-infinitive-2-uroven;;2018-11-30 16:18:41;1;0
1577;107;1;12;combined;0;356;;;;;medalBased;2;9;;;tymovka-first-conditional-2-uroven;;2018-11-30 16:18:41;1;0
1578;108;1;12;combined;0;357;;;;;medalBased;3;10;;;tymovka-second-conditional-3-uroven;;2018-11-30 16:18:41;1;0
1579;113;1;12;combined;0;358;;;;;medalBased;3;10;;;tymovka-gerund-infinitive-3-uroven;;2018-11-30 16:18:41;1;0
1580;112;1;12;combined;0;359;;;;;medalBased;3;10;;;tymovka-passive-voice-3-uroven;;2018-11-30 16:18:41;1;0
1581;152;1;12;combined;0;360;;;;;medalBased;2;7;;;tymovka-articles-indefinite-definite-zero-2-uroven;;2018-11-30 16:18:41;1;0
1582;102;1;12;combined;0;361;;;;;medalBased;2;9;;;tymovka-modal-verbs-present-2-uroven;;2018-11-30 16:18:41;1;0
1583;103;1;12;combined;0;362;;;;;medalBased;3;10;;;tymovka-modal-verbs-past-3-uroven;;2018-11-30 16:18:41;1;0
1584;145;1;12;combined;0;363;;;;;medalBased;3;0;;;tymovka-reported-speech-3-uroven;;2018-11-30 16:18:41;0;0
1585;95;1;12;combined;0;364;;;;;medalBased;2;8;;;tymovka-past-simple-irregular-verbs-2-uroven;;2018-11-30 16:18:41;1;0
1586;95;1;12;combined;0;365;;;;;medalBased;3;10;;;tymovka-past-simple-irregular-verbs-3-uroven;;2018-11-30 16:18:41;1;0
1587;141;1;12;combined;0;366;;;;;medalBased;2;7;;;tymovka-question-tags-2-uroven;;2018-11-30 16:18:41;1;0
1588;136;1;12;combined;0;367;;;;;medalBased;2;10;;;tymovka-phrasal-verbs-get-take-2-uroven;;2018-11-30 16:18:41;1;0
1589;136;1;12;combined;0;368;;;;;medalBased;3;0;;;tymovka-phrasal-verbs-get-take-3-uroven;;2018-11-30 16:18:41;0;0
1590;137;1;12;combined;0;369;;;;;medalBased;2;10;;;tymovka-phrasal-verbs-others-2-uroven;;2018-11-30 16:18:41;1;0
1591;137;1;12;combined;0;370;;;;;medalBased;3;10;;;tymovka-phrasal-verbs-others-3-uroven;;2018-11-30 16:18:41;1;0
1593;121;1;12;combined;0;372;;;;;medalBased;2;9;;;tymovka-other-prepositions-2-uroven;;2018-11-30 16:18:41;1;0
1594;132;1;12;combined;0;374;;;;;medalBased;2;7;;;tymovka-nouns_countable_uncountable-2-uroven;;2018-11-30 16:18:41;1;0
1595;122;1;12;combined;0;375;;;;;medalBased;2;7;;;tymovka-adverbs-comparative-superlative-2-uroven;;2018-11-30 16:18:41;1;0
1596;123;1;12;combined;0;376;;;;;medalBased;2;7;;;tymovka-adjectives-comparative-superlative-2-uroven;;2018-11-30 16:18:41;1;0
1597;99;1;12;combined;0;377;;;;;medalBased;3;10;;;tymovka-past-perfect-3-uroven;;2018-11-30 16:18:41;1;0
1598;100;1;12;combined;0;378;;;;;medalBased;2;9;;;tymovka-future-tenses-will-going-to-2-uroven;;2018-11-30 16:18:41;1;0
1599;104;1;12;combined;0;380;;;;;medalBased;1;7;;;tymovka-modal-verbs-can-could-1-uroven;;2018-11-30 16:18:41;1;0
1600;104;1;12;combined;0;381;;;;;medalBased;2;9;;;tymovka-modal-verbs-can-could-2-uroven;;2018-11-30 16:18:41;1;0
1601;105;1;12;combined;0;382;;;;;medalBased;3;10;;;tymovka-modal-verbs-must-have-to-can-3-3-uroven;;2018-11-30 16:18:41;1;0
1602;105;1;12;combined;0;383;;;;;medalBased;2;9;;;tymovka-modal-verbs-must-have-to-can-2-2-uroven;;2018-11-30 16:18:41;1;0
1603;106;1;12;combined;0;385;;;;;medalBased;3;10;;;tymovka-modal-verb-should-3-3-uroven;;2018-11-30 16:18:41;1;0
1604;110;1;12;combined;0;386;;;;;medalBased;3;10;;;tymovka-wish-if-only-3-uroven;;2018-11-30 16:18:41;1;0
1605;117;1;12;combined;0;388;;;;;medalBased;3;10;;;tymovka-have-something-done-3-uroven;;2018-11-30 16:18:41;1;0
1606;114;1;12;combined;0;389;;;;;medalBased;3;10;;;tymovka-verb-object-infinitive-3-uroven;;2018-11-30 16:18:41;1;0
1607;116;1;12;combined;0;390;;;;;medalBased;2;9;;;tymovka-make-let-2-uroven;;2018-11-30 16:18:41;1;0
1608;153;1;12;combined;0;392;;;;;medalBased;1;5;;;tymovka-possessive-pronouns-1-uroven;;2018-11-30 16:18:41;1;0
1609;130;1;12;combined;0;393;;;;;medalBased;3;10;;;tymovka-reflexive-pronouns-3-uroven;;2018-11-30 16:18:41;1;0
1610;127;1;12;combined;0;394;;;;;medalBased;3;10;;;tymovka-too-enough-3-uroven;;2018-11-30 16:18:41;1;0
1611;120;1;12;combined;0;396;;;;;medalBased;2;8;;;tymovka-prepositions-of-direction-2-uroven;;2018-11-30 16:18:41;1;0
1612;118;1;12;combined;0;400;;;;;medalBased;2;8;;;tymovka-prepositions-of-time-2-uroven;;2018-11-30 16:18:41;1;0
1613;86;1;12;combined;0;401;;;;;medalBased;1;4;;;tymovka-indefinite-article-1-uroven;;2018-11-30 16:18:41;1;0
1614;89;1;12;combined;0;402;;;;;medalBased;1;5;;;tymovka-past-simple-tense-verbs-to-be-to-have-to-do-1-uroven;;2018-11-30 16:18:41;1;0
1615;94;1;12;combined;0;403;;;;;medalBased;1;6;;;tymovka-past-simple-tense-regular-verbs-1-uroven;;2018-11-30 16:18:41;1;0
1616;134;1;12;combined;0;406;;;;;medalBased;2;7;;;tymovka-determiners-both-all-whole-every-each-2-uroven;;2018-11-30 16:18:41;1;0
1617;135;1;12;combined;0;407;;;;;medalBased;3;10;;;tymovka-another-other-either-neither-both-3-uroven;;2018-11-30 16:18:41;1;0
1618;90;1;12;combined;0;408;;;;;medalBased;1;5;;;tymovka-nouns-plurals-regular-1-uroven;;2018-11-30 16:18:41;1;0
1619;91;1;12;combined;0;409;;;;;medalBased;2;7;;;tymovka-nouns-plurals-irregular-2-uroven;;2018-11-30 16:18:41;1;0
1620;87;1;12;combined;0;410;;;;;medalBased;2;7;;;tymovka-zero-article-2-uroven;;2018-11-30 16:18:41;1;0
1621;155;1;12;combined;0;411;;;;;medalBased;2;8;Past simple vs. past continuous;;tymovka-past-simple-vs-past-continuous-2-uroven;;2018-11-30 16:18:41;1;0
1622;155;1;12;combined;0;412;;;;;medalBased;2;9;Past simple vs. present perfect;;tymovka-past-simple-vs-present-perfect-2-uroven;;2018-11-30 16:18:41;1;0
1623;155;1;12;combined;0;413;;;;;medalBased;3;10;Past simple vs. past perfect;;tymovka-past-simple-vs-past-perfect-3-uroven;;2018-11-30 16:18:41;1;0
1624;155;1;12;combined;0;414;;;;;medalBased;1;6;Present simple vs. present continuous;;tymovka-present-simple-vs-present-continuous-1-uroven;;2018-11-30 16:18:41;1;0
1625;155;1;12;combined;0;415;;;;;medalBased;3;10;Present perfect: simple vs. continuous;;tymovka-present-perfect-simple-vs-continuous-3-uroven;;2018-11-30 16:18:41;1;0
1626;155;1;12;combined;0;416;;;;;medalBased;3;10;Future tenses: continuous vs. perfect;;tymovka-future-tenses-continuous-vs-perfect-3-uroven;;2018-11-30 16:18:41;1;0
1627;166;1;12;combined;0;347,374,348,406;;;;;medalBased;2;9;;;tymovka-quantity-mix-2-uroven;;2018-11-30 16:18:41;1;0
1628;167;1;12;combined;0;355, 361, 381, 383, 384;;;;;medalBased;2;9;;;tymovka-modal-verbs-mix-2-uroven;;2018-11-30 16:18:41;1;0
1629;167;1;12;combined;0;362, 382, 385;;;;;medalBased;3;10;;;tymovka-modal-verbs-mix-3-uroven;;2018-11-30 16:18:41;1;0
1630;158;1;12;combined;0;400,371,396,372;;;;;medalBased;2;9;;;tymovka-prepositions-mix-2-uroven;;2018-11-30 16:18:41;1;0
1631;168;1;12;combined;0;375, 376, 343, 394;;;;;medalBased;2;7;;;tymovka-adjectives-and-adverbs-2-uroven;;2018-11-30 16:18:41;1;0
1632;128;1;12;combined;0;1022;;;;;medalBased;1;5;;;tymovka-personal-pronouns-1-uroven;;2018-11-30 16:18:41;1;0
1633;91;1;12;combined;0;1023;;;;;medalBased;3;10;;;tymovka-nouns-plurals-irregular-3-uroven;;2018-11-30 16:18:41;1;0
1634;131;1;12;combined;0;1039;;;;;medalBased;3;10;;;tymovka-determiners-few-little-much-many-3-uroven;;2018-11-30 16:18:41;1;0
1635;88;1;12;combined;0;1449;;;;;medalBased;2;6;;;tymovka-present-simple-tense-verbs-to-be-to-have-to-do-2-uroven;;2018-11-30 16:18:41;1;0
1636;153;1;12;combined;0;1450;;;;;medalBased;2;7;;;tymovka-possessive-pronouns-2-uroven;;2018-11-30 16:18:41;1;0
1638;92;1;12;combined;0;1452;;;;;medalBased;2;6;;;tymovka-present-simple-tense-2-uroven;;2018-11-30 16:18:41;1;0
1640;118;1;12;combined;0;1454;;;;;medalBased;3;0;;;tymovka-prepositions-of-time-3-uroven;;2018-11-30 16:18:41;0;0
1641;156;1;12;combined;0;344,402;;;;;medalBased;1;5;;;tymovka-be-have-do-mix-1-uroven;;2018-11-30 16:18:41;1;0
1642;155;1;12;combined;0;350,403,414;;;;;medalBased;1;6;;;tymovka-tenses-mix-1-uroven;;2018-11-30 16:18:41;1;0
1643;155;1;12;combined;0;1452,364,352,354,353,378,411,412,1893,1892;;;;;medalBased;2;9;;;tymovka-tenses-mix-2-uroven;;2018-11-30 16:18:41;1;0
1644;155;1;12;combined;0;365,377,415,416,413,1891;;;;;medalBased;3;10;;;tymovka-tenses-mix-3-uroven;;2018-11-30 16:18:41;1;0
1645;157;1;12;combined;0;1023,408,409;;;;;medalBased;3;10;;;tymovka-plurals-mix-3-uroven;;2018-11-30 16:18:41;1;0
1646;237;1;12;combined;0;1022,392;;;;;medalBased;1;6;;;tymovka-pronouns-mix-1-uroven;;2018-11-30 16:18:41;1;0
1647;238;1;12;combined;0;357,386,356;;;;;medalBased;3;10;;;tymovka-conditionals-3-uroven;;2018-11-30 16:18:41;1;0
1648;166;1;12;combined;0;1039,407;;;;;medalBased;1;7;;;tymovka-quantity-mix-3-uroven;;2018-11-30 16:18:41;1;0
1649;239;1;12;combined;0;358,389,388;;;;;medalBased;3;10;;;tymovka-verb-patterns-mix-3-uroven;;2018-11-30 16:18:41;1;0
1650;154;1;12;combined;0;367,369;;;;;medalBased;2;10;;;tymovka-phrasal-verbes-mix-2-uroven;;2018-11-30 16:18:41;1;0
1651;154;1;12;combined;0;368,370;;;;;medalBased;3;0;;;tymovka-phrasal-verbes-mix-3-uroven;;2018-11-30 16:18:41;0;0
1652;240;1;12;combined;0;366,342;;;;;medalBased;2;8;;;tymovka-questions-mix-2-uroven;;2018-11-30 16:18:41;1;0
1653;159;1;19;combined;1;1343,1344,1346,1347;1761,1714;1654;1654,185,1041,186,221,162,163,164,165,920,1368,2217,1369,2216,2261,1345,1346,1347,1936,2244,1507,1761,2331;1507,1761;medalBased;1;5;;[[["img","img\/slovicka\/thirty.jpg"]],[["text","Tuesday"]],[["img","img\/slovicka\/nine.png"]]];slovicka-abstraktni-mix-1-uroven;;2018-12-02 13:51:42;1;0
1654;159;1;19;combined;0;1345,1348;1836,2331,1653;;1653,1041,221,164,165,1433,1830,2070,2230,908,1404,1810,2072,1348,2002,2245,1508,1836;1508,1836;medalBased;2;6;;[[["img","img\/slovicka\/rectangle.png"]],[["img","img\/slovicka\/triangle.png"]],[["text","half"]]];slovicka-abstraktni-mix-2-uroven;;2018-12-02 13:51:42;1;0
1655;160;1;19;combined;0;1349,1353;1837,2231;1656;2090,2091,170,169,2085,2094,2304,2086,2095,2305,75,251,1509,1837,1898,2219,2231;75,1509,1837,1898,2219,2231;medalBased;1;5;;[[["img","img\/slovicka\/Pony.jpg"]],[["img","img\/slovicka\/antelope.jpg"]],[["img","img\/slovicka\/crocodile.jpg"]]];slovicka-zvirata-mix-1-uroven;;2018-12-02 13:51:42;1;0
1656;160;1;19;combined;0;1350,1352,1354;1762,251,1655;;216,217,219,167,171,1399,2015,2272,905,1400,1807,2071,2207,1354,2005,2249,1510,1762,1912;1510,1762,1912;medalBased;2;8;;[[["img","img\/slovicka\/insect.jpg"]],[["img","img\/slovicka\/butterfly.jpg"]],[["img","img\/slovicka\/moth.jpg"]]];slovicka-zvirata-mix-2-uroven;;2018-12-02 13:51:42;1;0
1657;161;1;19;combined;0;1357,1355,1386;1838,2232;1658;175,172,173,203,1386,1938,2270,1511,1838,2232;1511,1838,2232;medalBased;1;5;;[[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-spring.png"]],[["img","img\/slovicka\/strawberry.jpg"]],[["text","west"]]];slovicka-priroda-svet-mix-1-uroven;;2018-12-02 13:51:42;1;0
1658;161;1;19;combined;0;1358,1375,1356,1974;1763,252,1657;;192,1993,252,1512,1763,2508,81,888,1375,1787,2212,1974,2034,2073,2295,2083;252,1512,1763;medalBased;2;8;;[[["img","img\/slovicka\/Papaya.png"]],[["img","img\/slovicka\/Pomegranate.jpg"]],[["img","img\/slovicka\/campsite.jpg"]]];slovicka-priroda-svet-mix-2-uroven;;2018-12-02 13:51:42;1;0
1659;162;1;19;combined;0;1363,1406,1359,1360,1377;1764,1717;1660;179,1981,177,194,2587,77,2218,1362,1780,2215,1360,1778,2254,1377,1789,1513,1717,1764,2082;1513,1717,1764,2082;medalBased;1;5;;[[["text","politician"]],[["img","img\/slovicka\/Glasses.jpg"]],[["img","img\/slovicka\/head.jpg"]]];slovicka-lide-mix-1-uroven;;2018-12-02 13:51:42;1;0
1660;162;1;19;combined;0;1364,1362,1361,1378,2051,1919;1839,1718,1659;2314;2314,181,178,195,2056,2608,1361,1779,2210,2255,79,1514,1718,1839,2051,2061,2239;1514,1718,1839;medalBased;2;8;;[[["img","img\/slovicka\/eyebrow.jpg"]],[["img","img\/slovicka\/silk.jpg"]],[["text","actress"]]];slovicka-lide-mix-2-uroven;;2018-12-02 13:51:42;1;0
1661;163;1;19;combined;0;1385,1392,1365;1765,1719;1662;202,209,182,183,261,1385,1797,1515,1719,1765;1515,1719,1765;medalBased;1;5;;[[["img","img\/slovicka\/Radiator.jpg"]],[["img","img\/slovicka\/entrance.jpg"]],[["img","img\/slovicka\/shower.jpg"]]];slovicka-prostor-a-mista-mix-1-uroven;;2018-12-02 13:51:42;1;0
1662;163;1;19;combined;0;1408,1432,1366;1840,1720,1661;2325;2325,864,1040,1432,1829,2277,2794,1516,1720,1840;1516,1720,1840;medalBased;2;8;;[[["img","img\/slovicka\/field.jpg"]],[["img","img\/slovicka\/bell.jpg"]],[["text","city centre"]]];slovicka-prostor-a-mista-mix-2-uroven;;2018-12-02 13:51:42;1;0
1663;164;1;19;combined;0;1367;1841,2233;1664;1517,1841,2233,1367,2007,2260,900,1381,1793;1517,1841,2233;medalBased;1;5;;;slovicka-veci-mix-1-uroven;;2018-12-02 13:51:42;0;0
1664;164;1;19;combined;0;1381,1387;1842,253;1665;1665,213,204,207,214,253,1518,1842;253,1518,1842;medalBased;2;9;;[[["img","img\/slovicka\/microwave2.png"]],[["img","img\/slovicka\/tray2.jpg"]],[["text","heating"]]];slovicka-veci-mix-2-uroven;;2018-12-02 13:51:42;1;0
1665;164;1;19;combined;0;1396,1397,1390;1766,1722,1664;;1664,213,207,214,899,1396,1804,2792,911,1390,1800,902,1397,1805,2791,1519,1722,1766;1519,1722,1766;medalBased;3;10;;[[["img","img\/slovicka\/headlight.jpg"]],[["img","img\/slovicka\/drums.jpg"]],[["text","rear window"]]];slovicka-veci-mix-3-uroven;;2018-12-02 13:51:42;1;0
1666;165;1;19;combined;0;1368,1369,2087,2085;1767,1723;1667;185,1041,186,221,2090,2092,920,1368,2217,1369,2216,2261,2085,2094,2304,1520,1723,1767,2087,2096,2306;1520,1723,1767;medalBased;1;5;;[[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-enter.png"]],[["text","continue"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-read.png"]]];slovicka-slovesa-mix-1-uroven;;2018-12-02 13:51:42;1;0
1667;165;1;19;combined;0;1433,1370,1400,1403,2088;1768,267,1666;1668;1668,217,220,2093,2606,905,1400,1807,2071,1403,1939,2273,267,1521,1768;267,1521,1768;medalBased;2;8;;[[["text","excuse"]],[["text","beg"]],[["text","support"]]];slovicka-slovesa-mix-2-uroven;;2018-12-02 13:51:42;1;0
1668;165;1;19;combined;0;1398,1370,1976;1769,1725,1667;;1667,187,215,1995,1370,1786,2262,909,1398,1806,1976,2036,2297,1522,1725,1769;1522,1725,1769;medalBased;3;10;;[[["text","influence"]],[["text","bring"]],[["text","admit"]]];slovicka-slovesa-mix-3-uroven;;2018-12-02 13:51:42;1;0
1669;235;1;19;combined;0;1383,1371,2052;1843,2234;1670;1670,200,858,188,2057,2099,1523,1843,2234;1523,1843,2234;medalBased;1;6;;[[["text","nice"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-best.png"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-dear.png"]]];slovicka-pridavna-jmena-mix-1-uroven;;2018-12-02 13:51:42;1;0
1670;235;1;19;combined;0;1405,1372,2098;1844,2235,1669;2326;1669,2326,858,189,2099,2067,1372,2010,2264,1524,1844,2235,2209;1524,1844,2235;medalBased;2;8;;[[["text","sharp"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-blind.png"]],[["text","fashionable"]]];slovicka-pridavna-jmena-mix-2-uroven;;2018-12-02 13:51:42;1;0
1671;236;1;19;combined;0;1435,1436,1437,1438;1770,1726;;1043,2103,1044,1045,1985,1046,1437,1834,2281,1438,2022,2282,1525,1726,1770;1525,1726,1770;medalBased;2;9;;[[["text","soon"]],[["text","again"]],[["text","entirely"]]];slovicka-prislovce-mix-2-uroven;;2018-12-02 13:51:42;1;0
1672;85;1;10;combined;0;341;;;;;other;2;5;;;zavody-definite-article-2-uroven;;2018-12-03 11:31:10;1;0
1673;138;1;10;combined;0;342;;;;;other;2;7;;;zavody-wh-questions-2-uroven;;2018-12-03 11:31:10;1;0
1674;88;1;10;combined;0;344;;;;;other;1;4;;;zavody-present-simple-tense-verbs-to-be-to-have-to-do-1-uroven;;2018-12-03 11:31:10;1;0
1675;131;1;10;combined;0;347;;;;;other;2;8;;;zavody-determiners-few-little-much-many-2-uroven;;2018-12-03 11:31:10;1;0
1676;133;1;10;combined;0;348;;;;;other;2;6;;;zavody-determiners-some-any-2-uroven;;2018-12-03 11:31:10;1;0
1677;118;1;10;combined;0;349;;;;;other;1;6;;;zavody-prepositions-of-time-1-uroven;;2018-12-03 11:31:10;1;0
1678;92;1;10;combined;0;350;;;;;other;1;4;;;zavody-present-simple-tense-1-uroven;;2018-12-03 11:31:10;1;0
1679;96;1;10;combined;0;352;;;;;other;2;7;;;zavody-past-continuous-tense-2-uroven;;2018-12-03 11:31:10;1;0
1680;98;1;10;combined;0;353;;;;;other;2;9;;;zavody-present-perfect-tense-2-uroven;;2018-12-03 11:31:10;1;0
1681;97;1;10;combined;0;354;;;;;other;2;8;;;zavody-future-simple-tense-2-uroven;;2018-12-03 11:31:10;1;0
1682;107;1;10;combined;0;356;;;;;other;2;9;;;zavody-first-conditional-2-uroven;;2018-12-03 11:31:10;1;0
1683;108;1;10;combined;0;357;;;;;other;3;10;;;zavody-second-conditional-3-uroven;;2018-12-03 11:31:10;1;0
1684;113;1;10;combined;0;358;;;;;other;3;10;;;zavody-gerund-infinitive-3-uroven;;2018-12-03 11:31:10;1;0
1685;152;1;10;combined;0;360;;;;;other;2;7;;;zavody-articles-indefinite-definite-zero-2-uroven;;2018-12-03 11:31:10;1;0
1686;95;1;10;combined;0;364;;;;;other;2;8;;;zavody-past-simple-irregular-verbs-2-uroven;;2018-12-03 11:31:10;1;0
1687;95;1;10;combined;0;365;;;;;other;3;10;;;zavody-past-simple-irregular-verbs-3-uroven;;2018-12-03 11:31:10;1;0
1689;122;1;10;combined;0;375;;;;;other;2;7;;;zavody-adverbs-comparative-superlative-2-uroven;;2018-12-03 11:31:10;1;0
1690;123;1;10;combined;0;376;;;;;other;2;7;;;zavody-adjectives-comparative-superlative-2-uroven;;2018-12-03 11:31:10;1;0
1691;100;1;10;combined;0;378;;;;;other;2;9;;;zavody-future-tenses-will-going-to-2-uroven;;2018-12-03 11:31:10;1;0
1692;153;1;10;combined;0;392;;;;;other;1;5;;;zavody-possessive-pronouns-1-uroven;;2018-12-03 11:31:10;1;0
1693;120;1;10;combined;0;396;;;;;other;2;8;;;zavody-prepositions-of-direction-2-uroven;;2018-12-03 11:31:10;1;0
1694;86;1;10;combined;0;401;;;;;other;1;4;;;zavody-indefinite-article-1-uroven;;2018-12-03 11:31:10;1;0
1695;89;1;10;combined;0;402;;;;;other;1;5;;;zavody-past-simple-tense-verbs-to-be-to-have-to-do-1-uroven;;2018-12-03 11:31:10;1;0
1696;94;1;10;combined;0;403;;;;;other;1;6;;;zavody-past-simple-tense-regular-verbs-1-uroven;;2018-12-03 11:31:10;1;0
1697;90;1;10;combined;0;408;;;;;other;1;5;;;zavody-nouns-plurals-regular-1-uroven;;2018-12-03 11:31:10;1;0
1698;91;1;10;combined;0;409;;;;;other;2;7;;;zavody-nouns-plurals-irregular-2-uroven;;2018-12-03 11:31:10;1;0
1699;155;1;10;combined;0;411;;;;;other;2;8;Past simple vs. past continuous;;zavody-past-simple-vs-past-continuous-2-uroven;;2018-12-03 11:31:10;1;0
1700;155;1;10;combined;0;412;;;;;other;2;9;Past simple vs. present perfect;;zavody-past-simple-vs-present-perfect-2-uroven;;2018-12-03 11:31:10;1;0
1701;155;1;10;combined;0;414;;;;;other;1;6;Present simple vs. present continuous;;zavody-present-simple-vs-present-continuous-1-uroven;;2018-12-03 11:31:10;1;0
1702;131;1;10;combined;0;1039;;;;;other;3;10;;;zavody-determiners-few-little-much-many-3-uroven;;2018-12-03 11:31:10;1;0
1703;153;1;10;combined;0;1450;;;;;other;2;7;;;zavody-possessive-pronouns-2-uroven;;2018-12-03 11:31:10;1;0
1704;28;1;23;combined;0;1411;894;870;894,915,266,914,1713,870,1411,1760,211,1394,1802,212,1395,1803;870,1411,1760;medalBased;3;10;;[[["text","heart attack"]],[["text","medication"]],[["text","sprain"]]];pexeso-health-3-uroven;;2018-12-03 12:09:59;1;0
1705;187;1;23;combined;0;1413;;969;968,1412,1817,969,1413,1818;969,1413,1818;medalBased;2;0;;[[["text","dead"]],[["text","short"]],[["text","clear"]]];pexeso-antonyma;;2018-12-03 12:09:59;0;0
