id;sentence;sentenceForeign;words;sound;visible;created
365;{"sentences": [{"sentence":"Cyclists have big _ .","translation":"Cyklisté mají velká *lýtka*.","solution":["calves"], "distractors":[] },{"sentence":"It’s important to move your _ while dancing.","translation":"Je důležité, abyste při tanci hýbali *boky*.","solution":["hips"], "distractors":[] },{"sentence":"Smoking damages your _ .","translation":"Kouření ničí vaše *plíce*.","solution":["lungs"], "distractors":[] },{"sentence":"Protect your _ with a helmet.","translation":"Chraň si *hlavu* helmou.","solution":["head"], "distractors":[] }] };;;;1;2020-01-17 14:01:39
366;{"sentences": [{"sentence":"Women used to paint fake _ on their face.","translation":"Ženy si kdysi na obličej malovaly falešná *znaménka*. ","solution":["moles"], "distractors":[] },{"sentence":"Dad can carry me on his _ .","translation":"Táta mě může nést na *ramenou*.","solution":["shoulders"], "distractors":[] },{"sentence":"She can’t bend her arm, because her _ hurts.","translation":"Nemůže ohnout svou ruku, protože jí bolí *loket*.","solution":["elbow"], "distractors":[] },{"sentence":"My _ has never been so short before.","translation":"Mé *vlasy* nebyly ještě nikdy tak krátké.","solution":["hair"], "distractors":[] }] };;;;1;2020-01-17 14:01:39
367;{"sentences": [{"sentence":"You can’t _ the smoke out into my face.","translation":"Nemůžeš mi *foukat* dým do obličeje.","solution":["blow"], "distractors":[] },{"sentence":"The children like to _ down the hill.","translation":"Děti se rády *kutálejí* dolů kopcem.","solution":["roll"], "distractors":[] },{"sentence":"What if they _ at me?","translation":"Co když se mi budou *smát*?","solution":["laugh"], "distractors":[] },{"sentence":"I am going to _ over there.","translation":"Budu *stát* támhle.","solution":["stand"], "distractors":[] }] };;;;1;2020-01-17 14:04:01
368;{"sentences": [{"sentence":"Can you _ your knee?","translation":"Zvládneš *ohnout* to koleno?","solution":["bend"], "distractors":[] },{"sentence":"Could you _ a bit to the right?","translation":"Můžeš se *otočit* trochu doprava?","solution":["turn"], "distractors":[] },{"sentence":"It can _ thirty kilos.","translation":"*Unese* to třicet kilo. ","solution":["carry"], "distractors":[] },{"sentence":"It’s going to _ soon!","translation":"Za chvíli to *začne*!","solution":["start"], "distractors":[] }] };;;;1;2020-01-17 14:04:01
369;{"sentences": [{"sentence":"Be careful, or you might _ it.","translation":"Dávej si pozor, jinak to *upustíš*.","solution":["drop"], "distractors":[] },{"sentence":"He is planning to _ later tonight.","translation":"Chystá se *objevit* později večer.","solution":["appear"], "distractors":[] },{"sentence":"Can you _ a bike?","translation":"Umíš *jezdit* na kole?","solution":["ride"], "distractors":[] },{"sentence":"You need to _ that!","translation":"Musíš s tím *přestat*!","solution":["stop"], "distractors":[] }] };;;;1;2020-01-17 14:04:01
370;{"sentences": [{"sentence":"If you _ your lips all the time, they will get sore.","translation":"Pokud si budeš neustále *olizovat* rty, napuchnou ti.","solution":["lick"], "distractors":[] },{"sentence":"Go _ your father.","translation":"Běž *obejmout* svého otce.","solution":["hug"], "distractors":[] },{"sentence":"Can you help me _ this sofa?","translation":"Můžeš mi pomoci *posunout* tu pohovku?","solution":["move"], "distractors":[] },{"sentence":"When did you _ your wife?","translation":"Kdy jsi *opustil* svou manželku?","solution":["leave"], "distractors":[] }] };;;;1;2020-01-17 14:04:01
371;{"sentences": [{"sentence":"The soldiers have to _ every day.","translation":"Vojáci musejí každý den *pochodovat*.","solution":["march"], "distractors":[] },{"sentence":"Let’s _ on the trampoline.","translation":"Pojďme *skákat* na trampolíně.","solution":["bounce"], "distractors":[] },{"sentence":"You can’t _ other children.","translation":"Nemůžeš *kopat* do jiných dětí.","solution":["kick"], "distractors":[] },{"sentence":"I don’t know how to _ .","translation":"Neumím *lyžovat*.","solution":["ski"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
372;{"sentences": [{"sentence":"Will you _ me the controller?","translation":"*Podáš* mi ten ovladač?","solution":["pass"], "distractors":[] },{"sentence":"Help me _ these blankets, please.","translation":"Pomoz mi *složit* tato prostěradla, prosím.","solution":["fold"], "distractors":[] },{"sentence":"I wish I could _ better.","translation":"Kéž bych uměla lépe *plavat*.","solution":["swim"], "distractors":[] },{"sentence":"Let’s _ to the park.","translation":"*Pojďme* do parku.","solution":["walk"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
373;{"sentences": [{"sentence":"You should _ it a bit.","translation":"Měl bys to trošičku *zvednout*.","solution":["raise"], "distractors":[] },{"sentence":"I really want to _ you sometimes.","translation":"Občas mám skutečně chuť tě *uhodit*.","solution":["strike"], "distractors":[] },{"sentence":"Try to _ over it.","translation":"Zkus to *přeskočit*.","solution":["jump"], "distractors":[] },{"sentence":"I can _ it for you.","translation":"Můžu ti to *podržet*. ","solution":["hold"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
374;{"sentences": [{"sentence":"I don’t want to _ from the bed.","translation":"Nechci *vstávat* z postele.","solution":["rise"], "distractors":[] },{"sentence":"Did you _ any food?","translation":"*Přinesl* jsi nějaké jídlo?","solution":["bring"], "distractors":[] },{"sentence":"Will you _ home soon?","translation":"*Přijdeš* brzy domů?","solution":["come"], "distractors":[] },{"sentence":"They are going to _ tennis.","translation":"Budou *hrát* tenis.","solution":["play"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
375;{"sentences": [{"sentence":"You might _ if you keep running around the pool.","translation":"Pokud budeš běhat kolem bazénu, tak můžeš *uklouznout*.","solution":["slip"], "distractors":[] },{"sentence":"The child can hardly _ , let alone walk.","translation":"To dítě zvládá stěží *lézt*, natož chodit.","solution":["crawl"], "distractors":[] },{"sentence":"He can _ really well.","translation":"Umí vážně dobře *bruslit*.","solution":["skate"], "distractors":[] },{"sentence":"She should _ seeing him.","translation":"Měla by se s ním *přestat* vídat.","solution":["stop"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
376;{"sentences": [{"sentence":"Grab the rope and _ down.","translation":"Chytni se toho lana a *zhoupni* se dolů.","solution":["swing"], "distractors":[] },{"sentence":"Does your head _ ?","translation":"*Točí* se ti hlava?","solution":["spin"], "distractors":[] },{"sentence":"Do you want to _ somewhere?","translation":"Chceš si někde *sednout*?","solution":["sit"], "distractors":[] },{"sentence":"My legs hurt. I don’t want to _ .","translation":"Bolí mě nohy. Nechci *utíkat*.","solution":["run"], "distractors":[] }] };;;;1;2020-01-17 14:04:02
377;{"sentences": [{"sentence":"He’s trying to _ her on the shoulder.","translation":"Snaží se jí *poklepat* na rameno.","solution":["tap"], "distractors":[] },{"sentence":"How many balls can you _ ?","translation":"S kolika balónky dokážeš *žonglovat*?","solution":["juggle"], "distractors":[] },{"sentence":"Could you _ me the keys?","translation":"Mohla bys mi *hodit* klíče?","solution":["throw"], "distractors":[] },{"sentence":"I want to learn how to _ on high seas.","translation":"Chci se naučit *plachtit* na otevřených vodách.","solution":["sail"], "distractors":[] }] };;;;1;2020-01-17 14:04:03
378;{"sentences": [{"sentence":"If you _ here, you’ll find a treasure.","translation":"Pokud zde budeš *kopat*, najdeš poklad.","solution":["dig"], "distractors":[] },{"sentence":"I am going to _ myself in this blanket.","translation":"*Zabalím* se do téhle deky.","solution":["wrap"], "distractors":[] },{"sentence":"The TV is going to turn on if you _ .","translation":"Ta televize se zapne, když *zatleskáš*.","solution":["clap"], "distractors":[] },{"sentence":"Will you _ me the salt, please?","translation":"*Podáš* mi, prosím, sůl?","solution":["pass"], "distractors":[] }] };;;;1;2020-01-17 14:04:03
379;{"sentences": [{"sentence":"Children often _ their thumbs.","translation":"Děti si často *cucají* palce. ","solution":["suck"], "distractors":[] },{"sentence":"I find it hard to _ that many stairs.","translation":"*Vyšplhat* se do tolika schodů je pro mě problém. ","solution":["climb"], "distractors":[] },{"sentence":"We are going to _ in a helicopter.","translation":"*Poletíme* ve vrtulníku.","solution":["fly"], "distractors":[] },{"sentence":"It will _ if you wear it.","translation":"*Natáhne* se to, pokud si to oblečeš. ","solution":["stretch"], "distractors":[] }] };;;;1;2020-01-17 14:04:03
380;{"sentences": [{"sentence":"Did you _ yourself by contract?","translation":"*Zavázal* jsi se smlouvou?","solution":["bind"], "distractors":[] },{"sentence":"She wants to _ with my brother.","translation":"Chce *tančit* s mým bratrem.","solution":["dance"], "distractors":[] },{"sentence":"I found these keys. Did you _ them?","translation":"Našla jsem tyhle klíče. *Upustil* jsi je?","solution":["drop"], "distractors":[] },{"sentence":"Can you _ well?","translation":"Umíš dobře *střílet*?","solution":["shoot"], "distractors":[] }] };;;;1;2020-01-17 14:04:03
381;{"sentences": [{"sentence":"They are going to _ the prisoners.","translation":"*Propustí* tyto vězně.","solution":["release"], "distractors":[] },{"sentence":"I will help you _ these letters.","translation":"Pomůžu ti *roztřídit* tyhle dopisy.","solution":["sort"], "distractors":[] },{"sentence":"Make sure to _ again.","translation":"*Přijďte* zas.","solution":["come"], "distractors":[] },{"sentence":"Will you help me _ for the lost dog?","translation":"Pomůžeš mi *hledat* ztraceného psa?","solution":["search"], "distractors":[] }] };;;;1;2020-01-17 14:04:03
382;,solution":["search"], "distractors":[] }] };;;;0;2020-01-17 14:04:04
383;{"sentences": [{"sentence":"A _ is eaten before the main dish.","translation":"*Polévka* se jí před hlavním chodem.","solution":["soup"], "distractors":[] },{"sentence":"Would you like some _ juice?","translation":"Dal by sis *pomarančový* džus?","solution":["orange"], "distractors":[] },{"sentence":"I won’t eat that _ , I don’t like meat.","translation":"Ten *hamburger* jíst nebudu, protože nemám rád maso.","solution":["burger"], "distractors":[] },{"sentence":"We bought a kilo of _ .","translation":"Koupili jsme kilo *brambor*.","solution":["potatoes"], "distractors":[] }] };;;;1;2020-01-17 14:06:19
384;{"sentences": [{"sentence":"It’s noon. Let’s have _ .","translation":"Je poledne. Pojďme na *oběd*.","solution":["lunch"], "distractors":[] },{"sentence":"These _ are a bit dry.","translation":"Tyhle *sušenky* jsou trochu suché.","solution":["biscuits"], "distractors":[] },{"sentence":"I’m on a diet, so I can only eat _ meat.","translation":"Držím dietu, takže můžu jíst jenom *kuřecí* maso.","solution":["chicken"], "distractors":[] },{"sentence":"Do you prefer your meat _ ?","translation":"Máš radši své maso *grilované*?","solution":["grilled"], "distractors":[] }] };;;;1;2020-01-17 14:06:19
385;{"sentences": [{"sentence":"This _ is from our chicken.","translation":"Tohle *vejce* je z naší slepice.","solution":["egg"], "distractors":[] },{"sentence":"I don’t want to _ anything.","translation":"Nechci nic *jíst*.","solution":["eat"], "distractors":[] },{"sentence":"She baked a _ yesterday.","translation":"Včera upekla *dort*.","solution":["cake"], "distractors":[] },{"sentence":"The _ at that restaurant is very expensive.","translation":"*Menu* v té restauraci je velmi drahé.","solution":["menu"], "distractors":[] }] };;;;1;2020-01-17 14:06:19
386;{"sentences": [{"sentence":"Do you have a _ of water?","translation":"Máš *láhev* vody?","solution":["bottle"], "distractors":[] },{"sentence":"If you want something healthy, get a _ .","translation":"Když chceš něco zdravého, dej si *salát*.","solution":["salad"], "distractors":[] },{"sentence":"This apple is so _ .","translation":"Tohle jablko je tak *sladké*.","solution":["sweet"], "distractors":[] },{"sentence":"Does she put _ in her coffee?","translation":"Dává si do kávy *smetanu*?","solution":["cream"], "distractors":[] }] };;;;1;2020-01-17 14:06:19
387;{"sentences": [{"sentence":"Many _ are sweet and healthy.","translation":"Mnoho druhů *ovoce* je sladkých a zdravých.","solution":["fruits"], "distractors":[] },{"sentence":"He caught this _ yesterday.","translation":"Tuhle *rybu* chytil včera.","solution":["fish"], "distractors":[] },{"sentence":"Some children don’t like eating _ .","translation":"Některé děti nemají rády *zeleninu*.","solution":["vegetables"], "distractors":[] },{"sentence":"They invited me to _ at this new restaurant.","translation":"Pozvali mě na *večeři* do této nové restaurace.","solution":["dinner"], "distractors":[] }] };;;;1;2020-01-17 14:06:19
388;{"sentences": [{"sentence":"My favourite _ flavour is chocolate.","translation":"Má oblíbená příchuť *zmrzliny* je čokoládová.","solution":["ice cream"], "distractors":[] },{"sentence":"You can have an _ for breakfast.","translation":"Můžeš si dát na snídani *omeletu*.","solution":["omelette"], "distractors":[] },{"sentence":"We can have _ together in the evening.","translation":"Večer si spolu můžeme dát *večeři*.","solution":["supper"], "distractors":[] },{"sentence":"I can’t eat _ , it’s made from milk.","translation":"Nemůžu jíst *máslo*, je vyrobené z mléka.","solution":["butter"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
389;{"sentences": [{"sentence":"We are going to make _ from these potatoes.","translation":"Uděláme z těchto brambor *hranolky*.","solution":["chips"], "distractors":[] },{"sentence":"People eat a lot of _ in Asia.","translation":"Lidé v Asii jedí mnoho *rýže*.","solution":["rice"], "distractors":[] },{"sentence":"I cook _ when I don’t have much time.","translation":"Když nemám moc času, tak vařím *těstoviny*.","solution":["pasta"], "distractors":[] },{"sentence":"Did you _ this cake yourself?","translation":"To jsi *upekl* sám?","solution":["bake"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
390;{"sentences": [{"sentence":"Is that _ from strawberries or peaches?","translation":"Je ten *džem* z jahod nebo broskví?","solution":["jam"], "distractors":[] },{"sentence":"This _ is sweet and very juicy.","translation":"Tenhle *meloun* je sladký a velmi šťavnatý.","solution":["melon"], "distractors":[] },{"sentence":"He’s a vegetarian, he doesn’t eat _ .","translation":"Je vegetarián, nejí *maso*.","solution":["meat"], "distractors":[] },{"sentence":"I’ll have a bottle of _ .","translation":"Dám si láhev *koly*.","solution":["cola"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
391;{"sentences": [{"sentence":"Are you hungry? Do you want some _ ?","translation":"Máš hlad? Chceš *jídlo*?","solution":["food"], "distractors":[] },{"sentence":"These cows give the best _ .","translation":"Z těchto krav je to nejlepší *mléko*.","solution":["milk"], "distractors":[] },{"sentence":"One of the most popular alcoholic drinks is _ .","translation":"Jeden z nejpopulárnějších alkoholických nápojů je *pivo*.","solution":["beer"], "distractors":[] },{"sentence":"Put it in the _ .","translation":"Dej to do *lednice*. ","solution":["fridge"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
392;{"sentences": [{"sentence":"Using too much _ is not healthy.","translation":"Používání příliš mnoho *oleje* není zdravé.","solution":["oil"], "distractors":[] },{"sentence":"You can eat your _ after you finish this.","translation":"Po tom, co to dojíš, si můžeš sníst svůj *dezert*.","solution":["dessert"], "distractors":[] },{"sentence":"Look how thinly is this _ sliced.","translation":"Podívej se, na jak tenká kolečka je tato *šunka* nakrájená.","solution":["ham"], "distractors":[] },{"sentence":"I’m thirsty. I need to _ some water.","translation":"Mám žízeň. Potřebuji se *napít* vody.","solution":["drink"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
393;{"sentences": [{"sentence":"Don’t drink that _ yet. It’s hot.","translation":"Ještě ten *čaj* nepij. Je horký.","solution":["tea"], "distractors":[] },{"sentence":"I’m not very hungry. I will just have a small _ .","translation":"Nemám moc hlad. Dám si jenom malou *svačinku*.","solution":["snack"], "distractors":[] },{"sentence":"We bought a _ for our Christmas dinner.","translation":"Ke štědrovečerní večeři jsme koupili *kapra*.","solution":["carp"], "distractors":[] },{"sentence":"The children shouldn’t eat so much _ .","translation":"Ty děti by neměli jíst tolik *cukru*.","solution":["sugar"], "distractors":[] }] };;;;1;2020-01-17 14:06:20
394;{"sentences": [{"sentence":"I love the smell of fresh-baked _ .","translation":"Miluji vůni čerstvě upečeného *chleba*.","solution":["bread"], "distractors":[] },{"sentence":"Do you want to drink some cool _ ?","translation":"Chceš se napít vychlazené *limonády*?","solution":["lemonade"], "distractors":[] },{"sentence":"I made you a _ you can take to work.","translation":"Udělala jsem ti *sendvič*, který si můžeš vzít do práce.","solution":["sandwich"], "distractors":[] },{"sentence":"He doesn’t want sugar. Do you have _ instead?","translation":"Cukr nechce. Nemáte místo toho *med*?","solution":["honey"], "distractors":[] }] };;;;1;2020-01-17 14:06:21
395;{"sentences": [{"sentence":"She is fat because she eats _ all the time.","translation":"Je tlustá, protože neustále jí *čokoládu*.","solution":["chocolate"], "distractors":[] },{"sentence":"Children can’t drink _ .","translation":"Děti nesmí pít *víno*.","solution":["wine"], "distractors":[] },{"sentence":"The _ was ready when I woke up.","translation":"*Snídaně* byla přichystána, když jsem vstal.","solution":["breakfast"], "distractors":[] },{"sentence":"This drink is too _ to drink.","translation":"Tenhle nápoj je příliš *studený* na pití.","solution":["cold"], "distractors":[] }] };;;;1;2020-01-17 14:06:21
396;{"sentences": [{"sentence":"If you drink that _ , you won’t fall asleep.","translation":"Pokud vypiješ tu *kávu*, nebudeš moci usnout.","solution":["coffee"], "distractors":[] },{"sentence":"That _ smells really bad.","translation":"Ten *sýr* skutečně smrdí.","solution":["cheese"], "distractors":[] },{"sentence":"Don’t put too much _ in it.","translation":"Nedávej do toho příliš mnoho *soli*.","solution":["salt"], "distractors":[] },{"sentence":"I can buy some _ for breakfast.","translation":"Můžu na snídani koupit nějaké *cereálie*. ","solution":["cereals"], "distractors":[] }] };;;;1;2020-01-17 14:06:21
397;{"sentences": [{"sentence":"That _ is made from our tomatoes.","translation":"Ten *kečup* je vyrobený z našich rajčat.","solution":["ketchup"], "distractors":[] },{"sentence":"Let’s have _ in the park!","translation":"Udělejme si *piknik* v parku!","solution":["picnic"], "distractors":[] },{"sentence":"I usually eat _ in the morning.","translation":"Většinou jím ráno *jogurt*.","solution":["yogurt"], "distractors":[] },{"sentence":"I don’t have enough money to have a _ .","translation":"Nemám dost peněz na to, abych si mohl dát *steak*.","solution":["steak"], "distractors":[] }] };;;;1;2020-01-17 14:06:21
398;{"sentences": [{"sentence":"Thanks to my parents my _ was perfect.","translation":"Díky mým rodičům bylo mé *dětství* perfektní.","solution":["childhood"], "distractors":[] },{"sentence":"My mother suspects my father of having a _ .","translation":"Má matka podezírá mého otce, že má *milenku*.","solution":["mistress"], "distractors":[] },{"sentence":"My cousin is my mother's _ .","translation":"Má sestřenice je *neteř* mé matky.","solution":["niece"], "distractors":[] },{"sentence":"I never feel alone, I have got a lot of _ .","translation":"Nikdy se necítím sám, mám hodně *příbuzných*.","solution":["relatives"], "distractors":[] }] };;;;1;2020-01-17 14:09:23
399;{"sentences": [{"sentence":"Her and her boyfriend are a lovely _ .","translation":"Ona a její přítel jsou pěkný *pár*.","solution":["couple"], "distractors":[] },{"sentence":"Our surname is very rare because our _ didn't have many offspring.","translation":"Naše příjmení se objevuje jen vzácně, protože naši *předkové* neměli mnoho potomků.","solution":["ancestors"], "distractors":[] },{"sentence":"My uncle isn't married, he's a _ .","translation":"Můj strýc není ženatý, je to *starý mládenec*.","solution":["bachelor"], "distractors":[] },{"sentence":"My mum got divorced so we live with my _ .","translation":"Moje mamka se rozvedla, takže žijeme s mým *nevlastním otcem*.","solution":["stepfather"], "distractors":[] }] };;;;1;2020-01-17 14:09:23
400;{"sentences": [{"sentence":"My son's wife is my _ .","translation":"Manželka mého syna je má *snacha*.","solution":["daughter-in-law"], "distractors":[] },{"sentence":"I have to work in the evenings, so we need a _ to look after our daughter.","translation":"Musím po večerech pracovat, proto potřebujeme *někoho na hlídání* naší dcery.","solution":["babysitter"], "distractors":[] },{"sentence":"The husband of our neighbour died so she is a _ .","translation":"Manžel naší sousedky zemřel, tak je z ní *vdova*.","solution":["widow"], "distractors":[] },{"sentence":"We got engaged! This is my _ .","translation":"Zasnoubili jsme se! Tohle je můj *snoubenec*.","solution":["fiancé"], "distractors":[] }] };;;;1;2020-01-17 14:09:23
401;{"sentences": [{"sentence":"After my parents got divorced, my father married Anna, so she is my _ .","translation":"Poté, co se moji rodiče rozvedli, se můj otec oženil s Annou, takže je má *nevlastní matka*.","solution":["stepmother"], "distractors":[] },{"sentence":"How many _ have you got? A brother and a sister?","translation":"Kolik máš *sourozenců*? Bratra a sestru?","solution":["siblings"], "distractors":[] },{"sentence":"Have you got a _ ? If not, my friend Katka is single, I could introduce you.","translation":"Máš *přítelkyni*? Jestli ne, moje kamarádka Katka je nezadaná, mohla bych vás seznámit.","solution":["girlfriend"], "distractors":[] },{"sentence":"My aunt's son is my _ .","translation":"Syn mojí tety je můj *bratranec*.","solution":["cousin"], "distractors":[] }] };;;;1;2020-01-17 14:09:23
402;{"sentences": [{"sentence":"You are very important for our family. Will you be our son's _ ?","translation":"Jsi velmi důležitý pro naši rodinu. Budeš *kmotrem* našeho syna?","solution":["godfather"], "distractors":[] },{"sentence":"My father's mother is my _ .","translation":"Matka mého otce je moje *babička*.","solution":["grandmother"], "distractors":[] },{"sentence":"My sister cannot talk yet, she is a _ .","translation":"Moje sestra zatím neumí mluvit, je ještě *batole*.","solution":["toddler"], "distractors":[] },{"sentence":"My mother cheated on my father. She has had a _ for 2 years.","translation":"Moje matka podvedla mého otce. Má *milence* už dva roky.","solution":["lover"], "distractors":[] }] };;;;1;2020-01-17 14:09:23
403;{"sentences": [{"sentence":"My _ with my mother is really good, I love her.","translation":"Můj *vztah* s matkou je skvělý, miluji ji.","solution":["relationship"], "distractors":[] },{"sentence":"My daughter's husband is my _ .","translation":"Manžel mé dcery je můj *zeť*.","solution":["son-in-law"], "distractors":[] },{"sentence":"My mother doesn't understand the emotional problems of _ .","translation":"Moje matka nerozumí emočním problémům *dospívajících*.","solution":["adolescents"], "distractors":[] },{"sentence":"My cousins had an unhappy _ because their parents had a car accident.","translation":"Moji bratranci měli nešťastné *dětství*, protože jejich rodiče měli autonehodu.","solution":["childhood"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
404;{"sentences": [{"sentence":"My husband's sister is my _ .","translation":"Sestra mého manžela je moje *švagrová*.","solution":["sister-in-law"], "distractors":[] },{"sentence":"Marek's sister came over on Saturday with all her _ .","translation":"Markova sestra se v sobotu zastavila se všemi svými *potomky*.","solution":["offspring"], "distractors":[] },{"sentence":"The two brothers are identical, I think they are _ .","translation":"Ti dva bratři jsou úplně stejní, myslím, že jsou *dvojčata*.","solution":["twins"], "distractors":[] },{"sentence":"This is very _ behaviour. You should try to be more responsible.","translation":"Tohle je *dětinské* chování. Měl by ses pokusit být více zodpovědný.","solution":["juvenile"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
405;{"sentences": [{"sentence":"My daughter has just had a child, he is my _ .","translation":"Mojí dceři se právě narodilo dítě, je to můj *vnuk*.","solution":["grandson"], "distractors":[] },{"sentence":"I cannot sleep at nights because my _ is very loud.","translation":"Nemohu v noci spát, protože můj *spolubydlící* je velmi hlučný.","solution":["roommate"], "distractors":[] },{"sentence":"Even though they had a large family, the king still had no son and _ .","translation":"I když měli velkou rodinu, král stále neměl syna a *dědice*.","solution":["heir"], "distractors":[] },{"sentence":"I promised the _ that we would be home by midnight so that she could go home.","translation":"Slíbila jsem *slečně na hlídání*, že se do půlnoci vrátíme, aby mohla jít domů.","solution":["babysitter"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
406;{"sentences": [{"sentence":"Is this girl your friend or your _ ?","translation":"Je tato dívka tvá kamarádka nebo tvá *příbuzná*?","solution":["relative"], "distractors":[] },{"sentence":"My son's wife is my _ .","translation":"Manželka mého syna je má *snacha*.","solution":["daughter-in-law"], "distractors":[] },{"sentence":"A _ is a boy who has got a godparent.","translation":"*Kmotřenec* je chlapec, který má svého kmotra.","solution":["godson"], "distractors":[] },{"sentence":"My sister's son is my _ .","translation":"Syn mé sestry je můj *synovec*.","solution":["nephew"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
407;{"sentences": [{"sentence":"What do you know about their _ ? Were they warriors?","translation":"Co víš o svých *předcích*? Byli to bojovníci?","solution":["ancestors"], "distractors":[] },{"sentence":"My mother's new husband is my _ .","translation":"Nový manžel mé matky je můj *nevlastní otec*.","solution":["stepfather"], "distractors":[] },{"sentence":"Whose child is this newborn _ ?","translation":"Čí je toto čerstvě narozené *nemluvně*?","solution":["infant"], "distractors":[] },{"sentence":"A _ is an old person who receives a pension.","translation":"*Důchodce* je starý člověk, který dostává penzi.","solution":["pensioner"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
408;{"sentences": [{"sentence":"An elderly _ live next door.","translation":"Vedle nás bydlí postarší *pár*.","solution":["couple"], "distractors":[] },{"sentence":"My brother's daughter is my _ .","translation":"Dcera mého bratra je má *neteř*.","solution":["niece"], "distractors":[] },{"sentence":"It was at the Honza's party that I first made his _ .","translation":"*Seznámili* jsme se na Honzově večírku.","solution":["acquaintance"], "distractors":[] },{"sentence":"My _ go to work every day.","translation":"Můj *choť* chodí do práce každý den.","solution":["spouse"], "distractors":[] }] };;;;1;2020-01-17 14:09:24
409;{"sentences": [{"sentence":"Have you got a girlfriend or are you _ ?","translation":"Máš přítelkyni nebo jsi *nezadaný*?","solution":["single"], "distractors":[] },{"sentence":"Have you got any _ or are you an only child?","translation":"Máš nějaké *sourozence* nebo jsi jedináček?","solution":["siblings"], "distractors":[] },{"sentence":"I became an _ when my parents died.","translation":"Stal se ze mě *sirotek*, když moji rodiče zemřeli.","solution":["orphan"], "distractors":[] },{"sentence":"They had a long and happy _ .","translation":"Měli dlouhé a šťastné *manželství*.","solution":["marriage"], "distractors":[] }] };;;;1;2020-01-17 14:09:25
410;{"sentences": [{"sentence":"Her husband died 2 years ago, so she is a _ .","translation":"Její manžel zemřel před 2 lety, takže je z ní *vdova*.","solution":["widow"], "distractors":[] },{"sentence":"His name is Martin, but his friends use the _ Maugli.","translation":"Jmenuje se Martin, ale jeho přátelé používají *přezdívku* Maugli.","solution":["nickname"], "distractors":[] },{"sentence":"Being a grandmother is really nice. I am very proud of my _ .","translation":"Být babičkou je krásné. Jsem velmi pyšná na své *vnuky a vnučky*.","solution":["grandchildren"], "distractors":[] },{"sentence":"Thanks to the marriage of my mother with her new husband I got a new _ .","translation":"Díky sňatku mé matky s jejím novým manželem jsem získala *nevlastního bratra*.","solution":["stepbrother"], "distractors":[] }] };;;;1;2020-01-17 14:09:25
411;{"sentences": [{"sentence":"My uncle's daughter is my _ .","translation":"Dcera mého strýce je moje *sestřenice*.","solution":["cousin"], "distractors":[] },{"sentence":"My husband's mother is my _ .","translation":"Matka mého manžela je má *tchýně*.","solution":["mother-in-law"], "distractors":[] },{"sentence":"She said yes! So, she is my _ now.","translation":"Řekla ano! Takže je z ní má *snoubenka*.","solution":["fiancée"], "distractors":[] },{"sentence":"I don't have enough money to pay for the room on my own. I need to find a _ .","translation":"Nemám dost peněz, abych ten pokoj zaplatil sám. Musím si tedy najít *spolubydlícího*.","solution":["roommate"], "distractors":[] }] };;;;1;2020-01-17 14:09:25
412;{"sentences": [{"sentence":"They were friends before they became _ .","translation":"Byli přátelé, než se z nich stali milenci.","solution":["lovers"], "distractors":[] },{"sentence":"My husband's brother is my _ .","translation":"Bratr mého manžela je můj *švagr*.","solution":["brother-in-law"], "distractors":[] },{"sentence":"Being an _ means to be over 18 years old.","translation":"Být *dospělí* znamená mít více než 18 let.","solution":["adult"], "distractors":[] },{"sentence":"The youngest girls are so close in age they look like _ .","translation":"Nejmladší dívky jsou si věkem tak blízko, že vypadají jako *dvojčata*.","solution":["twins"], "distractors":[] }] };;;;1;2020-01-17 14:09:25
413;{"sentences": [{"sentence":"It is hot. I want to put on _ .","translation":"Je horko, chci si dát *kraťasy*.","solution":["shorts"], "distractors":[] },{"sentence":"Put on the _ . It's raining.","translation":"Dej si *pláštěnku*. Prší.","solution":["raincoat"], "distractors":[] },{"sentence":"It's cold. I will put on a _ .","translation":"Je zima. Dám si *čepici*.","solution":["cap"], "distractors":[] }] };;;;1;2020-01-17 14:10:47
414;{"sentences": [{"sentence":"Is she married? –Yes, she is. There is a _ on her finger.","translation":"Je vdaná? –Ano, je. Má *prsten*.","solution":["ring"], "distractors":[] },{"sentence":"Let's go to the swimming pool. Put your _ on.","translation":"Pojďme si zaplavat. Obleč si *plavky*.","solution":["swimsuit"], "distractors":[] },{"sentence":"Put the _ on your foot.","translation":"Obuj si tu *ponožku*.","solution":["sock"], "distractors":[] }] };;;;1;2020-01-17 14:10:47
